iso3,yearmon,region_code,pop,REIGN_delayed_election,REIGN_election_anticipated,REIGN_election_now,REIGN_irregular_election_anticipated
AFG,Jan 1989,SAR,11874088.0,0.0,0.0,0.0,0.0
AFG,Feb 1989,SAR,11874088.0,0.0,0.0,0.0,0.0
AFG,Mar 1989,SAR,11874088.0,0.0,0.0,0.0,0.0
AFG,Apr 1989,SAR,11874088.0,0.0,0.0,0.0,0.0
AFG,May 1989,SAR,11874088.0,0.0,0.0,0.0,0.0
AFG,Jun 1989,SAR,11874088.0,0.0,0.0,0.0,0.0
AFG,Jul 1989,SAR,11874088.0,0.0,0.0,0.0,0.0
AFG,Aug 1989,SAR,11874088.0,0.0,0.0,0.0,0.0
AFG,Sep 1989,SAR,11874088.0,0.0,0.0,0.0,0.0
AFG,Oct 1989,SAR,11874088.0,0.0,0.0,0.0,0.0
AFG,Nov 1989,SAR,11874088.0,0.0,0.0,0.0,0.0
AFG,Dec 1989,SAR,11874088.0,0.0,0.0,0.0,0.0
AFG,Jan 1990,SAR,12045660.0,0.0,0.0,0.0,0.0
AFG,Feb 1990,SAR,12045660.0,0.0,0.0,0.0,0.0
AFG,Mar 1990,SAR,12045660.0,0.0,0.0,0.0,0.0
AFG,Apr 1990,SAR,12045660.0,0.0,0.0,0.0,0.0
AFG,May 1990,SAR,12045660.0,0.0,0.0,0.0,0.0
AFG,Jun 1990,SAR,12045660.0,0.0,0.0,0.0,0.0
AFG,Jul 1990,SAR,12045660.0,0.0,0.0,0.0,0.0
AFG,Aug 1990,SAR,12045660.0,0.0,0.0,0.0,0.0
AFG,Sep 1990,SAR,12045660.0,0.0,0.0,0.0,0.0
AFG,Oct 1990,SAR,12045660.0,0.0,0.0,0.0,0.0
AFG,Nov 1990,SAR,12045660.0,0.0,0.0,0.0,0.0
AFG,Dec 1990,SAR,12045660.0,0.0,0.0,0.0,0.0
AFG,Jan 1991,SAR,12238879.0,0.0,0.0,0.0,0.0
AFG,Feb 1991,SAR,12238879.0,0.0,0.0,0.0,0.0
AFG,Mar 1991,SAR,12238879.0,0.0,0.0,0.0,0.0
AFG,Apr 1991,SAR,12238879.0,0.0,0.0,0.0,0.0
AFG,May 1991,SAR,12238879.0,0.0,0.0,0.0,0.0
AFG,Jun 1991,SAR,12238879.0,0.0,0.0,0.0,0.0
AFG,Jul 1991,SAR,12238879.0,0.0,0.0,0.0,0.0
AFG,Aug 1991,SAR,12238879.0,0.0,0.0,0.0,0.0
AFG,Sep 1991,SAR,12238879.0,0.0,0.0,0.0,0.0
AFG,Oct 1991,SAR,12238879.0,0.0,0.0,0.0,0.0
AFG,Nov 1991,SAR,12238879.0,0.0,0.0,0.0,0.0
AFG,Dec 1991,SAR,12238879.0,0.0,0.0,0.0,0.0
AFG,Jan 1992,SAR,13278974.0,0.0,0.0,0.0,0.0
AFG,Feb 1992,SAR,13278974.0,0.0,0.0,0.0,0.0
AFG,Mar 1992,SAR,13278974.0,0.0,0.0,0.0,0.0
AFG,Apr 1992,SAR,13278974.0,0.0,0.0,0.0,0.0
AFG,May 1992,SAR,13278974.0,0.0,0.0,0.0,0.0
AFG,Jun 1992,SAR,13278974.0,0.0,0.0,0.0,0.0
AFG,Jul 1992,SAR,13278974.0,0.0,0.0,0.0,0.0
AFG,Aug 1992,SAR,13278974.0,0.0,0.0,0.0,0.0
AFG,Sep 1992,SAR,13278974.0,0.0,0.0,0.0,0.0
AFG,Oct 1992,SAR,13278974.0,0.0,0.0,0.0,0.0
AFG,Nov 1992,SAR,13278974.0,0.0,0.0,0.0,0.0
AFG,Dec 1992,SAR,13278974.0,0.0,0.0,0.0,0.0
AFG,Jan 1993,SAR,14943172.0,0.0,0.0,0.0,0.0
AFG,Feb 1993,SAR,14943172.0,0.0,0.0,0.0,0.0
AFG,Mar 1993,SAR,14943172.0,0.0,0.0,0.0,0.0
AFG,Apr 1993,SAR,14943172.0,0.0,0.0,0.0,0.0
AFG,May 1993,SAR,14943172.0,0.0,0.0,0.0,0.0
AFG,Jun 1993,SAR,14943172.0,0.0,0.0,0.0,0.0
AFG,Jul 1993,SAR,14943172.0,0.0,0.0,0.0,0.0
AFG,Aug 1993,SAR,14943172.0,0.0,0.0,0.0,0.0
AFG,Sep 1993,SAR,14943172.0,0.0,0.0,0.0,0.0
AFG,Oct 1993,SAR,14943172.0,0.0,0.0,0.0,0.0
AFG,Nov 1993,SAR,14943172.0,0.0,0.0,0.0,0.0
AFG,Dec 1993,SAR,14943172.0,0.0,0.0,0.0,0.0
AFG,Jan 1994,SAR,16250794.0,0.0,0.0,0.0,0.0
AFG,Feb 1994,SAR,16250794.0,0.0,0.0,0.0,0.0
AFG,Mar 1994,SAR,16250794.0,0.0,0.0,0.0,0.0
AFG,Apr 1994,SAR,16250794.0,0.0,0.0,0.0,0.0
AFG,May 1994,SAR,16250794.0,0.0,0.0,0.0,0.0
AFG,Jun 1994,SAR,16250794.0,0.0,0.0,0.0,0.0
AFG,Jul 1994,SAR,16250794.0,0.0,0.0,0.0,0.0
AFG,Aug 1994,SAR,16250794.0,0.0,0.0,0.0,0.0
AFG,Sep 1994,SAR,16250794.0,0.0,0.0,0.0,0.0
AFG,Oct 1994,SAR,16250794.0,0.0,0.0,0.0,0.0
AFG,Nov 1994,SAR,16250794.0,0.0,0.0,0.0,0.0
AFG,Dec 1994,SAR,16250794.0,0.0,0.0,0.0,0.0
AFG,Jan 1995,SAR,17065836.0,0.0,0.0,0.0,0.0
AFG,Feb 1995,SAR,17065836.0,0.0,0.0,0.0,0.0
AFG,Mar 1995,SAR,17065836.0,0.0,0.0,0.0,0.0
AFG,Apr 1995,SAR,17065836.0,0.0,0.0,0.0,0.0
AFG,May 1995,SAR,17065836.0,0.0,0.0,0.0,0.0
AFG,Jun 1995,SAR,17065836.0,0.0,0.0,0.0,0.0
AFG,Jul 1995,SAR,17065836.0,0.0,0.0,0.0,0.0
AFG,Aug 1995,SAR,17065836.0,0.0,0.0,0.0,0.0
AFG,Sep 1995,SAR,17065836.0,0.0,0.0,0.0,0.0
AFG,Oct 1995,SAR,17065836.0,0.0,0.0,0.0,0.0
AFG,Nov 1995,SAR,17065836.0,0.0,0.0,0.0,0.0
AFG,Dec 1995,SAR,17065836.0,0.0,0.0,0.0,0.0
AFG,Jan 1996,SAR,17763266.0,0.0,0.0,0.0,0.0
AFG,Feb 1996,SAR,17763266.0,0.0,0.0,0.0,0.0
AFG,Mar 1996,SAR,17763266.0,0.0,0.0,0.0,0.0
AFG,Apr 1996,SAR,17763266.0,0.0,0.0,0.0,0.0
AFG,May 1996,SAR,17763266.0,0.0,0.0,0.0,0.0
AFG,Jun 1996,SAR,17763266.0,0.0,0.0,0.0,0.0
AFG,Jul 1996,SAR,17763266.0,0.0,0.0,0.0,0.0
AFG,Aug 1996,SAR,17763266.0,0.0,0.0,0.0,0.0
AFG,Sep 1996,SAR,17763266.0,0.0,0.0,0.0,0.0
AFG,Oct 1996,SAR,17763266.0,0.0,0.0,0.0,0.0
AFG,Nov 1996,SAR,17763266.0,0.0,0.0,0.0,0.0
AFG,Dec 1996,SAR,17763266.0,0.0,0.0,0.0,0.0
AFG,Jan 1997,SAR,18452091.0,0.0,0.0,0.0,0.0
AFG,Feb 1997,SAR,18452091.0,0.0,0.0,0.0,0.0
AFG,Mar 1997,SAR,18452091.0,0.0,0.0,0.0,0.0
AFG,Apr 1997,SAR,18452091.0,0.0,0.0,0.0,0.0
AFG,May 1997,SAR,18452091.0,0.0,0.0,0.0,0.0
AFG,Jun 1997,SAR,18452091.0,0.0,0.0,0.0,0.0
AFG,Jul 1997,SAR,18452091.0,0.0,0.0,0.0,0.0
AFG,Aug 1997,SAR,18452091.0,0.0,0.0,0.0,0.0
AFG,Sep 1997,SAR,18452091.0,0.0,0.0,0.0,0.0
AFG,Oct 1997,SAR,18452091.0,0.0,0.0,0.0,0.0
AFG,Nov 1997,SAR,18452091.0,0.0,0.0,0.0,0.0
AFG,Dec 1997,SAR,18452091.0,0.0,0.0,0.0,0.0
AFG,Jan 1998,SAR,19159996.0,0.0,0.0,0.0,0.0
AFG,Feb 1998,SAR,19159996.0,0.0,0.0,0.0,0.0
AFG,Mar 1998,SAR,19159996.0,0.0,0.0,0.0,0.0
AFG,Apr 1998,SAR,19159996.0,0.0,0.0,0.0,0.0
AFG,May 1998,SAR,19159996.0,0.0,0.0,0.0,0.0
AFG,Jun 1998,SAR,19159996.0,0.0,0.0,0.0,0.0
AFG,Jul 1998,SAR,19159996.0,0.0,0.0,0.0,0.0
AFG,Aug 1998,SAR,19159996.0,0.0,0.0,0.0,0.0
AFG,Sep 1998,SAR,19159996.0,0.0,0.0,0.0,0.0
AFG,Oct 1998,SAR,19159996.0,0.0,0.0,0.0,0.0
AFG,Nov 1998,SAR,19159996.0,0.0,0.0,0.0,0.0
AFG,Dec 1998,SAR,19159996.0,0.0,0.0,0.0,0.0
AFG,Jan 1999,SAR,19887785.0,0.0,0.0,0.0,0.0
AFG,Feb 1999,SAR,19887785.0,0.0,0.0,0.0,0.0
AFG,Mar 1999,SAR,19887785.0,0.0,0.0,0.0,0.0
AFG,Apr 1999,SAR,19887785.0,0.0,0.0,0.0,0.0
AFG,May 1999,SAR,19887785.0,0.0,0.0,0.0,0.0
AFG,Jun 1999,SAR,19887785.0,0.0,0.0,0.0,0.0
AFG,Jul 1999,SAR,19887785.0,0.0,0.0,0.0,0.0
AFG,Aug 1999,SAR,19887785.0,0.0,0.0,0.0,0.0
AFG,Sep 1999,SAR,19887785.0,0.0,0.0,0.0,0.0
AFG,Oct 1999,SAR,19887785.0,0.0,0.0,0.0,0.0
AFG,Nov 1999,SAR,19887785.0,0.0,0.0,0.0,0.0
AFG,Dec 1999,SAR,19887785.0,0.0,0.0,0.0,0.0
AFG,Jan 2000,SAR,20130327.0,0.0,0.0,0.0,0.0
AFG,Feb 2000,SAR,20130327.0,0.0,0.0,0.0,0.0
AFG,Mar 2000,SAR,20130327.0,0.0,0.0,0.0,0.0
AFG,Apr 2000,SAR,20130327.0,0.0,0.0,0.0,0.0
AFG,May 2000,SAR,20130327.0,0.0,0.0,0.0,0.0
AFG,Jun 2000,SAR,20130327.0,0.0,0.0,0.0,0.0
AFG,Jul 2000,SAR,20130327.0,0.0,0.0,0.0,0.0
AFG,Aug 2000,SAR,20130327.0,0.0,0.0,0.0,0.0
AFG,Sep 2000,SAR,20130327.0,0.0,0.0,0.0,0.0
AFG,Oct 2000,SAR,20130327.0,0.0,0.0,0.0,0.0
AFG,Nov 2000,SAR,20130327.0,0.0,0.0,0.0,0.0
AFG,Dec 2000,SAR,20130327.0,0.0,0.0,0.0,0.0
AFG,Jan 2001,SAR,20284307.0,0.0,0.0,0.0,0.0
AFG,Feb 2001,SAR,20284307.0,0.0,0.0,0.0,0.0
AFG,Mar 2001,SAR,20284307.0,0.0,0.0,0.0,0.0
AFG,Apr 2001,SAR,20284307.0,0.0,0.0,0.0,0.0
AFG,May 2001,SAR,20284307.0,0.0,0.0,0.0,0.0
AFG,Jun 2001,SAR,20284307.0,0.0,0.0,0.0,0.0
AFG,Jul 2001,SAR,20284307.0,0.0,0.0,0.0,0.0
AFG,Aug 2001,SAR,20284307.0,0.0,0.0,0.0,0.0
AFG,Sep 2001,SAR,20284307.0,0.0,0.0,0.0,0.0
AFG,Oct 2001,SAR,20284307.0,0.0,0.0,0.0,0.0
AFG,Nov 2001,SAR,20284307.0,0.0,0.0,0.0,0.0
AFG,Dec 2001,SAR,20284307.0,0.0,0.0,0.0,0.0
AFG,Jan 2002,SAR,21378117.0,0.0,0.0,0.0,0.0
AFG,Feb 2002,SAR,21378117.0,0.0,0.0,0.0,0.0
AFG,Mar 2002,SAR,21378117.0,0.0,0.0,0.0,0.0
AFG,Apr 2002,SAR,21378117.0,0.0,0.0,0.0,0.0
AFG,May 2002,SAR,21378117.0,0.0,0.0,0.0,0.0
AFG,Jun 2002,SAR,21378117.0,0.0,0.0,0.0,0.0
AFG,Jul 2002,SAR,21378117.0,0.0,0.0,0.0,0.0
AFG,Aug 2002,SAR,21378117.0,0.0,0.0,0.0,0.0
AFG,Sep 2002,SAR,21378117.0,0.0,0.0,0.0,0.0
AFG,Oct 2002,SAR,21378117.0,0.0,0.0,0.0,0.0
AFG,Nov 2002,SAR,21378117.0,0.0,0.0,0.0,0.0
AFG,Dec 2002,SAR,21378117.0,0.0,0.0,0.0,0.0
AFG,Jan 2003,SAR,22733049.0,0.0,0.0,0.0,0.0
AFG,Feb 2003,SAR,22733049.0,0.0,0.0,0.0,0.0
AFG,Mar 2003,SAR,22733049.0,0.0,0.0,0.0,0.0
AFG,Apr 2003,SAR,22733049.0,0.0,0.0,0.0,0.0
AFG,May 2003,SAR,22733049.0,0.0,0.0,0.0,0.0
AFG,Jun 2003,SAR,22733049.0,0.0,0.0,0.0,0.0
AFG,Jul 2003,SAR,22733049.0,0.0,0.0,0.0,0.0
AFG,Aug 2003,SAR,22733049.0,0.0,0.0,0.0,0.0
AFG,Sep 2003,SAR,22733049.0,0.0,0.0,0.0,0.0
AFG,Oct 2003,SAR,22733049.0,0.0,0.0,0.0,0.0
AFG,Nov 2003,SAR,22733049.0,0.0,0.0,0.0,0.0
AFG,Dec 2003,SAR,22733049.0,0.0,0.0,0.0,0.0
AFG,Jan 2004,SAR,23560654.0,0.0,1.0,0.0,1.0
AFG,Feb 2004,SAR,23560654.0,0.0,1.0,0.0,1.0
AFG,Mar 2004,SAR,23560654.0,0.0,1.0,0.0,1.0
AFG,Apr 2004,SAR,23560654.0,0.0,1.0,0.0,1.0
AFG,May 2004,SAR,23560654.0,0.0,1.0,0.0,1.0
AFG,Jun 2004,SAR,23560654.0,0.0,1.0,0.0,1.0
AFG,Jul 2004,SAR,23560654.0,0.0,1.0,0.0,1.0
AFG,Aug 2004,SAR,23560654.0,1.0,1.0,0.0,1.0
AFG,Sep 2004,SAR,23560654.0,1.0,1.0,0.0,1.0
AFG,Oct 2004,SAR,23560654.0,1.0,1.0,1.0,1.0
AFG,Nov 2004,SAR,23560654.0,1.0,0.0,0.0,0.0
AFG,Dec 2004,SAR,23560654.0,1.0,0.0,0.0,0.0
AFG,Jan 2005,SAR,24404567.0,1.0,0.0,0.0,0.0
AFG,Feb 2005,SAR,24404567.0,0.0,0.0,0.0,0.0
AFG,Mar 2005,SAR,24404567.0,0.0,0.0,0.0,0.0
AFG,Apr 2005,SAR,24404567.0,0.0,0.0,0.0,0.0
AFG,May 2005,SAR,24404567.0,0.0,0.0,0.0,0.0
AFG,Jun 2005,SAR,24404567.0,0.0,0.0,0.0,0.0
AFG,Jul 2005,SAR,24404567.0,0.0,0.0,0.0,0.0
AFG,Aug 2005,SAR,24404567.0,0.0,0.0,0.0,0.0
AFG,Sep 2005,SAR,24404567.0,0.0,0.0,0.0,0.0
AFG,Oct 2005,SAR,24404567.0,0.0,0.0,0.0,0.0
AFG,Nov 2005,SAR,24404567.0,0.0,0.0,0.0,0.0
AFG,Dec 2005,SAR,24404567.0,0.0,0.0,0.0,0.0
AFG,Jan 2006,SAR,25424094.0,0.0,0.0,0.0,0.0
AFG,Feb 2006,SAR,25424094.0,0.0,0.0,0.0,0.0
AFG,Mar 2006,SAR,25424094.0,0.0,0.0,0.0,0.0
AFG,Apr 2006,SAR,25424094.0,0.0,0.0,0.0,0.0
AFG,May 2006,SAR,25424094.0,0.0,0.0,0.0,0.0
AFG,Jun 2006,SAR,25424094.0,0.0,0.0,0.0,0.0
AFG,Jul 2006,SAR,25424094.0,0.0,0.0,0.0,0.0
AFG,Aug 2006,SAR,25424094.0,0.0,0.0,0.0,0.0
AFG,Sep 2006,SAR,25424094.0,0.0,0.0,0.0,0.0
AFG,Oct 2006,SAR,25424094.0,0.0,0.0,0.0,0.0
AFG,Nov 2006,SAR,25424094.0,0.0,0.0,0.0,0.0
AFG,Dec 2006,SAR,25424094.0,0.0,0.0,0.0,0.0
AFG,Jan 2007,SAR,25909852.0,0.0,0.0,0.0,0.0
AFG,Feb 2007,SAR,25909852.0,0.0,0.0,0.0,0.0
AFG,Mar 2007,SAR,25909852.0,0.0,0.0,0.0,0.0
AFG,Apr 2007,SAR,25909852.0,0.0,0.0,0.0,0.0
AFG,May 2007,SAR,25909852.0,0.0,0.0,0.0,0.0
AFG,Jun 2007,SAR,25909852.0,0.0,0.0,0.0,0.0
AFG,Jul 2007,SAR,25909852.0,0.0,0.0,0.0,0.0
AFG,Aug 2007,SAR,25909852.0,0.0,0.0,0.0,0.0
AFG,Sep 2007,SAR,25909852.0,0.0,0.0,0.0,0.0
AFG,Oct 2007,SAR,25909852.0,0.0,0.0,0.0,0.0
AFG,Nov 2007,SAR,25909852.0,0.0,0.0,0.0,0.0
AFG,Dec 2007,SAR,25909852.0,0.0,0.0,0.0,0.0
AFG,Jan 2008,SAR,26482622.0,0.0,0.0,0.0,0.0
AFG,Feb 2008,SAR,26482622.0,0.0,0.0,0.0,0.0
AFG,Mar 2008,SAR,26482622.0,0.0,0.0,0.0,0.0
AFG,Apr 2008,SAR,26482622.0,0.0,0.0,0.0,0.0
AFG,May 2008,SAR,26482622.0,0.0,0.0,0.0,0.0
AFG,Jun 2008,SAR,26482622.0,0.0,0.0,0.0,0.0
AFG,Jul 2008,SAR,26482622.0,0.0,0.0,0.0,0.0
AFG,Aug 2008,SAR,26482622.0,0.0,0.0,0.0,0.0
AFG,Sep 2008,SAR,26482622.0,0.0,0.0,0.0,0.0
AFG,Oct 2008,SAR,26482622.0,0.0,0.0,0.0,0.0
AFG,Nov 2008,SAR,26482622.0,0.0,0.0,0.0,0.0
AFG,Dec 2008,SAR,26482622.0,0.0,0.0,0.0,0.0
AFG,Jan 2009,SAR,27466101.0,0.0,0.0,0.0,0.0
AFG,Feb 2009,SAR,27466101.0,0.0,1.0,0.0,0.0
AFG,Mar 2009,SAR,27466101.0,0.0,1.0,0.0,0.0
AFG,Apr 2009,SAR,27466101.0,0.0,1.0,0.0,0.0
AFG,May 2009,SAR,27466101.0,0.0,1.0,0.0,0.0
AFG,Jun 2009,SAR,27466101.0,0.0,1.0,0.0,0.0
AFG,Jul 2009,SAR,27466101.0,0.0,1.0,0.0,0.0
AFG,Aug 2009,SAR,27466101.0,0.0,1.0,1.0,0.0
AFG,Sep 2009,SAR,27466101.0,0.0,0.0,0.0,0.0
AFG,Oct 2009,SAR,27466101.0,0.0,0.0,0.0,0.0
AFG,Nov 2009,SAR,27466101.0,0.0,0.0,0.0,0.0
AFG,Dec 2009,SAR,27466101.0,0.0,0.0,0.0,0.0
AFG,Jan 2010,SAR,28284089.0,0.0,0.0,0.0,0.0
AFG,Feb 2010,SAR,28284089.0,0.0,0.0,0.0,0.0
AFG,Mar 2010,SAR,28284089.0,0.0,0.0,0.0,0.0
AFG,Apr 2010,SAR,28284089.0,0.0,0.0,0.0,0.0
AFG,May 2010,SAR,28284089.0,0.0,0.0,0.0,0.0
AFG,Jun 2010,SAR,28284089.0,0.0,0.0,0.0,0.0
AFG,Jul 2010,SAR,28284089.0,0.0,0.0,0.0,0.0
AFG,Aug 2010,SAR,28284089.0,0.0,0.0,0.0,0.0
AFG,Sep 2010,SAR,28284089.0,0.0,0.0,0.0,0.0
AFG,Oct 2010,SAR,28284089.0,0.0,0.0,0.0,0.0
AFG,Nov 2010,SAR,28284089.0,0.0,0.0,0.0,0.0
AFG,Dec 2010,SAR,28284089.0,0.0,0.0,0.0,0.0
AFG,Jan 2011,SAR,29347708.0,0.0,0.0,0.0,0.0
AFG,Feb 2011,SAR,29347708.0,0.0,0.0,0.0,0.0
AFG,Mar 2011,SAR,29347708.0,0.0,0.0,0.0,0.0
AFG,Apr 2011,SAR,29347708.0,0.0,0.0,0.0,0.0
AFG,May 2011,SAR,29347708.0,0.0,0.0,0.0,0.0
AFG,Jun 2011,SAR,29347708.0,0.0,0.0,0.0,0.0
AFG,Jul 2011,SAR,29347708.0,0.0,0.0,0.0,0.0
AFG,Aug 2011,SAR,29347708.0,0.0,0.0,0.0,0.0
AFG,Sep 2011,SAR,29347708.0,0.0,0.0,0.0,0.0
AFG,Oct 2011,SAR,29347708.0,0.0,0.0,0.0,0.0
AFG,Nov 2011,SAR,29347708.0,0.0,0.0,0.0,0.0
AFG,Dec 2011,SAR,29347708.0,0.0,0.0,0.0,0.0
AFG,Jan 2012,SAR,30560034.0,0.0,0.0,0.0,0.0
AFG,Feb 2012,SAR,30560034.0,0.0,0.0,0.0,0.0
AFG,Mar 2012,SAR,30560034.0,0.0,0.0,0.0,0.0
AFG,Apr 2012,SAR,30560034.0,0.0,0.0,0.0,0.0
AFG,May 2012,SAR,30560034.0,0.0,0.0,0.0,0.0
AFG,Jun 2012,SAR,30560034.0,0.0,0.0,0.0,0.0
AFG,Jul 2012,SAR,30560034.0,0.0,0.0,0.0,0.0
AFG,Aug 2012,SAR,30560034.0,0.0,0.0,0.0,0.0
AFG,Sep 2012,SAR,30560034.0,0.0,0.0,0.0,0.0
AFG,Oct 2012,SAR,30560034.0,0.0,0.0,0.0,0.0
AFG,Nov 2012,SAR,30560034.0,0.0,0.0,0.0,0.0
AFG,Dec 2012,SAR,30560034.0,0.0,0.0,0.0,0.0
AFG,Jan 2013,SAR,31622704.0,0.0,0.0,0.0,0.0
AFG,Feb 2013,SAR,31622704.0,0.0,0.0,0.0,0.0
AFG,Mar 2013,SAR,31622704.0,0.0,0.0,0.0,0.0
AFG,Apr 2013,SAR,31622704.0,0.0,0.0,0.0,0.0
AFG,May 2013,SAR,31622704.0,0.0,0.0,0.0,0.0
AFG,Jun 2013,SAR,31622704.0,0.0,0.0,0.0,0.0
AFG,Jul 2013,SAR,31622704.0,0.0,0.0,0.0,0.0
AFG,Aug 2013,SAR,31622704.0,0.0,0.0,0.0,0.0
AFG,Sep 2013,SAR,31622704.0,0.0,0.0,0.0,0.0
AFG,Oct 2013,SAR,31622704.0,0.0,1.0,0.0,0.0
AFG,Nov 2013,SAR,31622704.0,0.0,1.0,0.0,0.0
AFG,Dec 2013,SAR,31622704.0,0.0,1.0,0.0,0.0
AFG,Jan 2014,SAR,32792523.0,0.0,1.0,0.0,0.0
AFG,Feb 2014,SAR,32792523.0,0.0,1.0,0.0,0.0
AFG,Mar 2014,SAR,32792523.0,0.0,1.0,0.0,0.0
AFG,Apr 2014,SAR,32792523.0,0.0,1.0,1.0,0.0
AFG,May 2014,SAR,32792523.0,0.0,1.0,0.0,0.0
AFG,Jun 2014,SAR,32792523.0,0.0,1.0,1.0,0.0
AFG,Jul 2014,SAR,32792523.0,0.0,0.0,0.0,0.0
AFG,Aug 2014,SAR,32792523.0,0.0,0.0,0.0,0.0
AFG,Sep 2014,SAR,32792523.0,0.0,0.0,0.0,0.0
AFG,Oct 2014,SAR,32792523.0,0.0,0.0,0.0,0.0
AFG,Nov 2014,SAR,32792523.0,0.0,0.0,0.0,0.0
AFG,Dec 2014,SAR,32792523.0,0.0,0.0,0.0,0.0
AFG,Jan 2015,SAR,33831764.0,0.0,0.0,0.0,0.0
AFG,Feb 2015,SAR,33831764.0,0.0,0.0,0.0,0.0
AFG,Mar 2015,SAR,33831764.0,0.0,0.0,0.0,0.0
AFG,Apr 2015,SAR,33831764.0,0.0,0.0,0.0,0.0
AFG,May 2015,SAR,33831764.0,0.0,0.0,0.0,0.0
AFG,Jun 2015,SAR,33831764.0,0.0,0.0,0.0,0.0
AFG,Jul 2015,SAR,33831764.0,0.0,0.0,0.0,0.0
AFG,Aug 2015,SAR,33831764.0,0.0,0.0,0.0,0.0
AFG,Sep 2015,SAR,33831764.0,0.0,0.0,0.0,0.0
AFG,Oct 2015,SAR,33831764.0,0.0,0.0,0.0,0.0
AFG,Nov 2015,SAR,33831764.0,0.0,0.0,0.0,0.0
AFG,Dec 2015,SAR,33831764.0,0.0,0.0,0.0,0.0
AFG,Jan 2016,SAR,34700612.0,0.0,0.0,0.0,0.0
AFG,Feb 2016,SAR,34700612.0,0.0,0.0,0.0,0.0
AFG,Mar 2016,SAR,34700612.0,0.0,0.0,0.0,0.0
AFG,Apr 2016,SAR,34700612.0,0.0,0.0,0.0,0.0
AFG,May 2016,SAR,34700612.0,0.0,0.0,0.0,0.0
AFG,Jun 2016,SAR,34700612.0,0.0,0.0,0.0,0.0
AFG,Jul 2016,SAR,34700612.0,0.0,0.0,0.0,0.0
AFG,Aug 2016,SAR,34700612.0,0.0,0.0,0.0,0.0
AFG,Sep 2016,SAR,34700612.0,0.0,0.0,0.0,0.0
AFG,Oct 2016,SAR,34700612.0,0.0,0.0,0.0,0.0
AFG,Nov 2016,SAR,34700612.0,0.0,0.0,0.0,0.0
AFG,Dec 2016,SAR,34700612.0,0.0,0.0,0.0,0.0
AFG,Jan 2017,SAR,35688935.0,0.0,0.0,0.0,0.0
AFG,Feb 2017,SAR,35688935.0,0.0,0.0,0.0,0.0
AFG,Mar 2017,SAR,35688935.0,0.0,0.0,0.0,0.0
AFG,Apr 2017,SAR,35688935.0,0.0,0.0,0.0,0.0
AFG,May 2017,SAR,35688935.0,0.0,0.0,0.0,0.0
AFG,Jun 2017,SAR,35688935.0,0.0,0.0,0.0,0.0
AFG,Jul 2017,SAR,35688935.0,0.0,0.0,0.0,0.0
AFG,Aug 2017,SAR,35688935.0,0.0,0.0,0.0,0.0
AFG,Sep 2017,SAR,35688935.0,0.0,0.0,0.0,0.0
AFG,Oct 2017,SAR,35688935.0,0.0,0.0,0.0,0.0
AFG,Nov 2017,SAR,35688935.0,0.0,0.0,0.0,0.0
AFG,Dec 2017,SAR,35688935.0,0.0,0.0,0.0,0.0
AFG,Jan 2018,SAR,36743039.0,0.0,0.0,0.0,0.0
AFG,Feb 2018,SAR,36743039.0,0.0,0.0,0.0,0.0
AFG,Mar 2018,SAR,36743039.0,0.0,0.0,0.0,0.0
AFG,Apr 2018,SAR,36743039.0,0.0,0.0,0.0,0.0
AFG,May 2018,SAR,36743039.0,0.0,0.0,0.0,0.0
AFG,Jun 2018,SAR,36743039.0,0.0,0.0,0.0,0.0
AFG,Jul 2018,SAR,36743039.0,0.0,0.0,0.0,0.0
AFG,Aug 2018,SAR,36743039.0,0.0,0.0,0.0,0.0
AFG,Sep 2018,SAR,36743039.0,0.0,0.0,0.0,0.0
AFG,Oct 2018,SAR,36743039.0,0.0,0.0,0.0,0.0
AFG,Nov 2018,SAR,36743039.0,0.0,0.0,0.0,0.0
AFG,Dec 2018,SAR,36743039.0,0.0,0.0,0.0,0.0
AFG,Jan 2019,SAR,37856121.0,1.0,1.0,0.0,0.0
AFG,Feb 2019,SAR,37856121.0,1.0,1.0,0.0,0.0
AFG,Mar 2019,SAR,37856121.0,1.0,1.0,0.0,0.0
AFG,Apr 2019,SAR,37856121.0,1.0,1.0,0.0,0.0
AFG,May 2019,SAR,37856121.0,1.0,1.0,0.0,0.0
AFG,Jun 2019,SAR,37856121.0,1.0,1.0,0.0,0.0
AFG,Jul 2019,SAR,37856121.0,1.0,1.0,0.0,0.0
AFG,Aug 2019,SAR,37856121.0,1.0,1.0,0.0,0.0
AFG,Sep 2019,SAR,37856121.0,1.0,1.0,1.0,0.0
AFG,Oct 2019,SAR,37856121.0,0.0,0.0,0.0,0.0
AFG,Nov 2019,SAR,37856121.0,0.0,0.0,0.0,0.0
AFG,Dec 2019,SAR,37856121.0,0.0,0.0,0.0,0.0
AFG,Jan 2020,SAR,39068979.0,0.0,0.0,0.0,0.0
AFG,Feb 2020,SAR,39068979.0,0.0,0.0,0.0,0.0
AFG,Mar 2020,SAR,39068979.0,0.0,0.0,0.0,0.0
AFG,Apr 2020,SAR,39068979.0,0.0,0.0,0.0,0.0
AFG,May 2020,SAR,39068979.0,0.0,0.0,0.0,0.0
AFG,Jun 2020,SAR,39068979.0,0.0,0.0,0.0,0.0
