iso3,yearmon,region_code,pop,FEWS_ipc1,FEWS_ipc1_4month,FEWS_ipc1_8month,FEWS_ipc2,FEWS_ipc2_4month,FEWS_ipc2_8month,FEWS_ipc3,FEWS_ipc3_4month,FEWS_ipc3_8month,FEWS_ipc4,FEWS_ipc4_4month,FEWS_ipc4_8month,FEWS_ipc5,FEWS_ipc5_4month,FEWS_ipc5_8month,FEWS_ipcNA,FEWS_ipcNA_4month,FEWS_ipcNA_8month
AFG,Jan 1989,SAR,11874088.0,,,,,,,,,,,,,,,,,,
AFG,Feb 1989,SAR,11874088.0,,,,,,,,,,,,,,,,,,
AFG,Mar 1989,SAR,11874088.0,,,,,,,,,,,,,,,,,,
AFG,Apr 1989,SAR,11874088.0,,,,,,,,,,,,,,,,,,
AFG,May 1989,SAR,11874088.0,,,,,,,,,,,,,,,,,,
AFG,Jun 1989,SAR,11874088.0,,,,,,,,,,,,,,,,,,
AFG,Jul 1989,SAR,11874088.0,,,,,,,,,,,,,,,,,,
AFG,Aug 1989,SAR,11874088.0,,,,,,,,,,,,,,,,,,
AFG,Sep 1989,SAR,11874088.0,,,,,,,,,,,,,,,,,,
AFG,Oct 1989,SAR,11874088.0,,,,,,,,,,,,,,,,,,
AFG,Nov 1989,SAR,11874088.0,,,,,,,,,,,,,,,,,,
AFG,Dec 1989,SAR,11874088.0,,,,,,,,,,,,,,,,,,
AFG,Jan 1990,SAR,12045660.0,,,,,,,,,,,,,,,,,,
AFG,Feb 1990,SAR,12045660.0,,,,,,,,,,,,,,,,,,
AFG,Mar 1990,SAR,12045660.0,,,,,,,,,,,,,,,,,,
AFG,Apr 1990,SAR,12045660.0,,,,,,,,,,,,,,,,,,
AFG,May 1990,SAR,12045660.0,,,,,,,,,,,,,,,,,,
AFG,Jun 1990,SAR,12045660.0,,,,,,,,,,,,,,,,,,
AFG,Jul 1990,SAR,12045660.0,,,,,,,,,,,,,,,,,,
AFG,Aug 1990,SAR,12045660.0,,,,,,,,,,,,,,,,,,
AFG,Sep 1990,SAR,12045660.0,,,,,,,,,,,,,,,,,,
AFG,Oct 1990,SAR,12045660.0,,,,,,,,,,,,,,,,,,
AFG,Nov 1990,SAR,12045660.0,,,,,,,,,,,,,,,,,,
AFG,Dec 1990,SAR,12045660.0,,,,,,,,,,,,,,,,,,
AFG,Jan 1991,SAR,12238879.0,,,,,,,,,,,,,,,,,,
AFG,Feb 1991,SAR,12238879.0,,,,,,,,,,,,,,,,,,
AFG,Mar 1991,SAR,12238879.0,,,,,,,,,,,,,,,,,,
AFG,Apr 1991,SAR,12238879.0,,,,,,,,,,,,,,,,,,
AFG,May 1991,SAR,12238879.0,,,,,,,,,,,,,,,,,,
AFG,Jun 1991,SAR,12238879.0,,,,,,,,,,,,,,,,,,
AFG,Jul 1991,SAR,12238879.0,,,,,,,,,,,,,,,,,,
AFG,Aug 1991,SAR,12238879.0,,,,,,,,,,,,,,,,,,
AFG,Sep 1991,SAR,12238879.0,,,,,,,,,,,,,,,,,,
AFG,Oct 1991,SAR,12238879.0,,,,,,,,,,,,,,,,,,
AFG,Nov 1991,SAR,12238879.0,,,,,,,,,,,,,,,,,,
AFG,Dec 1991,SAR,12238879.0,,,,,,,,,,,,,,,,,,
AFG,Jan 1992,SAR,13278974.0,,,,,,,,,,,,,,,,,,
AFG,Feb 1992,SAR,13278974.0,,,,,,,,,,,,,,,,,,
AFG,Mar 1992,SAR,13278974.0,,,,,,,,,,,,,,,,,,
AFG,Apr 1992,SAR,13278974.0,,,,,,,,,,,,,,,,,,
AFG,May 1992,SAR,13278974.0,,,,,,,,,,,,,,,,,,
AFG,Jun 1992,SAR,13278974.0,,,,,,,,,,,,,,,,,,
AFG,Jul 1992,SAR,13278974.0,,,,,,,,,,,,,,,,,,
AFG,Aug 1992,SAR,13278974.0,,,,,,,,,,,,,,,,,,
AFG,Sep 1992,SAR,13278974.0,,,,,,,,,,,,,,,,,,
AFG,Oct 1992,SAR,13278974.0,,,,,,,,,,,,,,,,,,
AFG,Nov 1992,SAR,13278974.0,,,,,,,,,,,,,,,,,,
AFG,Dec 1992,SAR,13278974.0,,,,,,,,,,,,,,,,,,
AFG,Jan 1993,SAR,14943172.0,,,,,,,,,,,,,,,,,,
AFG,Feb 1993,SAR,14943172.0,,,,,,,,,,,,,,,,,,
AFG,Mar 1993,SAR,14943172.0,,,,,,,,,,,,,,,,,,
AFG,Apr 1993,SAR,14943172.0,,,,,,,,,,,,,,,,,,
AFG,May 1993,SAR,14943172.0,,,,,,,,,,,,,,,,,,
AFG,Jun 1993,SAR,14943172.0,,,,,,,,,,,,,,,,,,
AFG,Jul 1993,SAR,14943172.0,,,,,,,,,,,,,,,,,,
AFG,Aug 1993,SAR,14943172.0,,,,,,,,,,,,,,,,,,
AFG,Sep 1993,SAR,14943172.0,,,,,,,,,,,,,,,,,,
AFG,Oct 1993,SAR,14943172.0,,,,,,,,,,,,,,,,,,
AFG,Nov 1993,SAR,14943172.0,,,,,,,,,,,,,,,,,,
AFG,Dec 1993,SAR,14943172.0,,,,,,,,,,,,,,,,,,
AFG,Jan 1994,SAR,16250794.0,,,,,,,,,,,,,,,,,,
AFG,Feb 1994,SAR,16250794.0,,,,,,,,,,,,,,,,,,
AFG,Mar 1994,SAR,16250794.0,,,,,,,,,,,,,,,,,,
AFG,Apr 1994,SAR,16250794.0,,,,,,,,,,,,,,,,,,
AFG,May 1994,SAR,16250794.0,,,,,,,,,,,,,,,,,,
AFG,Jun 1994,SAR,16250794.0,,,,,,,,,,,,,,,,,,
AFG,Jul 1994,SAR,16250794.0,,,,,,,,,,,,,,,,,,
AFG,Aug 1994,SAR,16250794.0,,,,,,,,,,,,,,,,,,
AFG,Sep 1994,SAR,16250794.0,,,,,,,,,,,,,,,,,,
AFG,Oct 1994,SAR,16250794.0,,,,,,,,,,,,,,,,,,
AFG,Nov 1994,SAR,16250794.0,,,,,,,,,,,,,,,,,,
AFG,Dec 1994,SAR,16250794.0,,,,,,,,,,,,,,,,,,
AFG,Jan 1995,SAR,17065836.0,,,,,,,,,,,,,,,,,,
AFG,Feb 1995,SAR,17065836.0,,,,,,,,,,,,,,,,,,
AFG,Mar 1995,SAR,17065836.0,,,,,,,,,,,,,,,,,,
AFG,Apr 1995,SAR,17065836.0,,,,,,,,,,,,,,,,,,
AFG,May 1995,SAR,17065836.0,,,,,,,,,,,,,,,,,,
AFG,Jun 1995,SAR,17065836.0,,,,,,,,,,,,,,,,,,
AFG,Jul 1995,SAR,17065836.0,,,,,,,,,,,,,,,,,,
AFG,Aug 1995,SAR,17065836.0,,,,,,,,,,,,,,,,,,
AFG,Sep 1995,SAR,17065836.0,,,,,,,,,,,,,,,,,,
AFG,Oct 1995,SAR,17065836.0,,,,,,,,,,,,,,,,,,
AFG,Nov 1995,SAR,17065836.0,,,,,,,,,,,,,,,,,,
AFG,Dec 1995,SAR,17065836.0,,,,,,,,,,,,,,,,,,
AFG,Jan 1996,SAR,17763266.0,,,,,,,,,,,,,,,,,,
AFG,Feb 1996,SAR,17763266.0,,,,,,,,,,,,,,,,,,
AFG,Mar 1996,SAR,17763266.0,,,,,,,,,,,,,,,,,,
AFG,Apr 1996,SAR,17763266.0,,,,,,,,,,,,,,,,,,
AFG,May 1996,SAR,17763266.0,,,,,,,,,,,,,,,,,,
AFG,Jun 1996,SAR,17763266.0,,,,,,,,,,,,,,,,,,
AFG,Jul 1996,SAR,17763266.0,,,,,,,,,,,,,,,,,,
AFG,Aug 1996,SAR,17763266.0,,,,,,,,,,,,,,,,,,
AFG,Sep 1996,SAR,17763266.0,,,,,,,,,,,,,,,,,,
AFG,Oct 1996,SAR,17763266.0,,,,,,,,,,,,,,,,,,
AFG,Nov 1996,SAR,17763266.0,,,,,,,,,,,,,,,,,,
AFG,Dec 1996,SAR,17763266.0,,,,,,,,,,,,,,,,,,
AFG,Jan 1997,SAR,18452091.0,,,,,,,,,,,,,,,,,,
AFG,Feb 1997,SAR,18452091.0,,,,,,,,,,,,,,,,,,
AFG,Mar 1997,SAR,18452091.0,,,,,,,,,,,,,,,,,,
AFG,Apr 1997,SAR,18452091.0,,,,,,,,,,,,,,,,,,
AFG,May 1997,SAR,18452091.0,,,,,,,,,,,,,,,,,,
AFG,Jun 1997,SAR,18452091.0,,,,,,,,,,,,,,,,,,
AFG,Jul 1997,SAR,18452091.0,,,,,,,,,,,,,,,,,,
AFG,Aug 1997,SAR,18452091.0,,,,,,,,,,,,,,,,,,
AFG,Sep 1997,SAR,18452091.0,,,,,,,,,,,,,,,,,,
AFG,Oct 1997,SAR,18452091.0,,,,,,,,,,,,,,,,,,
AFG,Nov 1997,SAR,18452091.0,,,,,,,,,,,,,,,,,,
AFG,Dec 1997,SAR,18452091.0,,,,,,,,,,,,,,,,,,
AFG,Jan 1998,SAR,19159996.0,,,,,,,,,,,,,,,,,,
AFG,Feb 1998,SAR,19159996.0,,,,,,,,,,,,,,,,,,
AFG,Mar 1998,SAR,19159996.0,,,,,,,,,,,,,,,,,,
AFG,Apr 1998,SAR,19159996.0,,,,,,,,,,,,,,,,,,
AFG,May 1998,SAR,19159996.0,,,,,,,,,,,,,,,,,,
AFG,Jun 1998,SAR,19159996.0,,,,,,,,,,,,,,,,,,
AFG,Jul 1998,SAR,19159996.0,,,,,,,,,,,,,,,,,,
AFG,Aug 1998,SAR,19159996.0,,,,,,,,,,,,,,,,,,
AFG,Sep 1998,SAR,19159996.0,,,,,,,,,,,,,,,,,,
AFG,Oct 1998,SAR,19159996.0,,,,,,,,,,,,,,,,,,
AFG,Nov 1998,SAR,19159996.0,,,,,,,,,,,,,,,,,,
AFG,Dec 1998,SAR,19159996.0,,,,,,,,,,,,,,,,,,
AFG,Jan 1999,SAR,19887785.0,,,,,,,,,,,,,,,,,,
AFG,Feb 1999,SAR,19887785.0,,,,,,,,,,,,,,,,,,
AFG,Mar 1999,SAR,19887785.0,,,,,,,,,,,,,,,,,,
AFG,Apr 1999,SAR,19887785.0,,,,,,,,,,,,,,,,,,
AFG,May 1999,SAR,19887785.0,,,,,,,,,,,,,,,,,,
AFG,Jun 1999,SAR,19887785.0,,,,,,,,,,,,,,,,,,
AFG,Jul 1999,SAR,19887785.0,,,,,,,,,,,,,,,,,,
AFG,Aug 1999,SAR,19887785.0,,,,,,,,,,,,,,,,,,
AFG,Sep 1999,SAR,19887785.0,,,,,,,,,,,,,,,,,,
AFG,Oct 1999,SAR,19887785.0,,,,,,,,,,,,,,,,,,
AFG,Nov 1999,SAR,19887785.0,,,,,,,,,,,,,,,,,,
AFG,Dec 1999,SAR,19887785.0,,,,,,,,,,,,,,,,,,
AFG,Jan 2000,SAR,20130327.0,,,,,,,,,,,,,,,,,,
AFG,Feb 2000,SAR,20130327.0,,,,,,,,,,,,,,,,,,
AFG,Mar 2000,SAR,20130327.0,,,,,,,,,,,,,,,,,,
AFG,Apr 2000,SAR,20130327.0,,,,,,,,,,,,,,,,,,
AFG,May 2000,SAR,20130327.0,,,,,,,,,,,,,,,,,,
AFG,Jun 2000,SAR,20130327.0,,,,,,,,,,,,,,,,,,
AFG,Jul 2000,SAR,20130327.0,,,,,,,,,,,,,,,,,,
AFG,Aug 2000,SAR,20130327.0,,,,,,,,,,,,,,,,,,
AFG,Sep 2000,SAR,20130327.0,,,,,,,,,,,,,,,,,,
AFG,Oct 2000,SAR,20130327.0,,,,,,,,,,,,,,,,,,
AFG,Nov 2000,SAR,20130327.0,,,,,,,,,,,,,,,,,,
AFG,Dec 2000,SAR,20130327.0,,,,,,,,,,,,,,,,,,
AFG,Jan 2001,SAR,20284307.0,,,,,,,,,,,,,,,,,,
AFG,Feb 2001,SAR,20284307.0,,,,,,,,,,,,,,,,,,
AFG,Mar 2001,SAR,20284307.0,,,,,,,,,,,,,,,,,,
AFG,Apr 2001,SAR,20284307.0,,,,,,,,,,,,,,,,,,
AFG,May 2001,SAR,20284307.0,,,,,,,,,,,,,,,,,,
AFG,Jun 2001,SAR,20284307.0,,,,,,,,,,,,,,,,,,
AFG,Jul 2001,SAR,20284307.0,,,,,,,,,,,,,,,,,,
AFG,Aug 2001,SAR,20284307.0,,,,,,,,,,,,,,,,,,
AFG,Sep 2001,SAR,20284307.0,,,,,,,,,,,,,,,,,,
AFG,Oct 2001,SAR,20284307.0,,,,,,,,,,,,,,,,,,
AFG,Nov 2001,SAR,20284307.0,,,,,,,,,,,,,,,,,,
AFG,Dec 2001,SAR,20284307.0,,,,,,,,,,,,,,,,,,
AFG,Jan 2002,SAR,21378117.0,,,,,,,,,,,,,,,,,,
AFG,Feb 2002,SAR,21378117.0,,,,,,,,,,,,,,,,,,
AFG,Mar 2002,SAR,21378117.0,,,,,,,,,,,,,,,,,,
AFG,Apr 2002,SAR,21378117.0,,,,,,,,,,,,,,,,,,
AFG,May 2002,SAR,21378117.0,,,,,,,,,,,,,,,,,,
AFG,Jun 2002,SAR,21378117.0,,,,,,,,,,,,,,,,,,
AFG,Jul 2002,SAR,21378117.0,,,,,,,,,,,,,,,,,,
AFG,Aug 2002,SAR,21378117.0,,,,,,,,,,,,,,,,,,
AFG,Sep 2002,SAR,21378117.0,,,,,,,,,,,,,,,,,,
AFG,Oct 2002,SAR,21378117.0,,,,,,,,,,,,,,,,,,
AFG,Nov 2002,SAR,21378117.0,,,,,,,,,,,,,,,,,,
AFG,Dec 2002,SAR,21378117.0,,,,,,,,,,,,,,,,,,
AFG,Jan 2003,SAR,22733049.0,,,,,,,,,,,,,,,,,,
AFG,Feb 2003,SAR,22733049.0,,,,,,,,,,,,,,,,,,
AFG,Mar 2003,SAR,22733049.0,,,,,,,,,,,,,,,,,,
AFG,Apr 2003,SAR,22733049.0,,,,,,,,,,,,,,,,,,
AFG,May 2003,SAR,22733049.0,,,,,,,,,,,,,,,,,,
AFG,Jun 2003,SAR,22733049.0,,,,,,,,,,,,,,,,,,
AFG,Jul 2003,SAR,22733049.0,,,,,,,,,,,,,,,,,,
AFG,Aug 2003,SAR,22733049.0,,,,,,,,,,,,,,,,,,
AFG,Sep 2003,SAR,22733049.0,,,,,,,,,,,,,,,,,,
AFG,Oct 2003,SAR,22733049.0,,,,,,,,,,,,,,,,,,
AFG,Nov 2003,SAR,22733049.0,,,,,,,,,,,,,,,,,,
AFG,Dec 2003,SAR,22733049.0,,,,,,,,,,,,,,,,,,
AFG,Jan 2004,SAR,23560654.0,,,,,,,,,,,,,,,,,,
AFG,Feb 2004,SAR,23560654.0,,,,,,,,,,,,,,,,,,
AFG,Mar 2004,SAR,23560654.0,,,,,,,,,,,,,,,,,,
AFG,Apr 2004,SAR,23560654.0,,,,,,,,,,,,,,,,,,
AFG,May 2004,SAR,23560654.0,,,,,,,,,,,,,,,,,,
AFG,Jun 2004,SAR,23560654.0,,,,,,,,,,,,,,,,,,
AFG,Jul 2004,SAR,23560654.0,,,,,,,,,,,,,,,,,,
AFG,Aug 2004,SAR,23560654.0,,,,,,,,,,,,,,,,,,
AFG,Sep 2004,SAR,23560654.0,,,,,,,,,,,,,,,,,,
AFG,Oct 2004,SAR,23560654.0,,,,,,,,,,,,,,,,,,
AFG,Nov 2004,SAR,23560654.0,,,,,,,,,,,,,,,,,,
AFG,Dec 2004,SAR,23560654.0,,,,,,,,,,,,,,,,,,
AFG,Jan 2005,SAR,24404567.0,,,,,,,,,,,,,,,,,,
AFG,Feb 2005,SAR,24404567.0,,,,,,,,,,,,,,,,,,
AFG,Mar 2005,SAR,24404567.0,,,,,,,,,,,,,,,,,,
AFG,Apr 2005,SAR,24404567.0,,,,,,,,,,,,,,,,,,
AFG,May 2005,SAR,24404567.0,,,,,,,,,,,,,,,,,,
AFG,Jun 2005,SAR,24404567.0,,,,,,,,,,,,,,,,,,
AFG,Jul 2005,SAR,24404567.0,,,,,,,,,,,,,,,,,,
AFG,Aug 2005,SAR,24404567.0,,,,,,,,,,,,,,,,,,
AFG,Sep 2005,SAR,24404567.0,,,,,,,,,,,,,,,,,,
AFG,Oct 2005,SAR,24404567.0,,,,,,,,,,,,,,,,,,
AFG,Nov 2005,SAR,24404567.0,,,,,,,,,,,,,,,,,,
AFG,Dec 2005,SAR,24404567.0,,,,,,,,,,,,,,,,,,
AFG,Jan 2006,SAR,25424094.0,,,,,,,,,,,,,,,,,,
AFG,Feb 2006,SAR,25424094.0,,,,,,,,,,,,,,,,,,
AFG,Mar 2006,SAR,25424094.0,,,,,,,,,,,,,,,,,,
AFG,Apr 2006,SAR,25424094.0,,,,,,,,,,,,,,,,,,
AFG,May 2006,SAR,25424094.0,,,,,,,,,,,,,,,,,,
AFG,Jun 2006,SAR,25424094.0,,,,,,,,,,,,,,,,,,
AFG,Jul 2006,SAR,25424094.0,,,,,,,,,,,,,,,,,,
AFG,Aug 2006,SAR,25424094.0,,,,,,,,,,,,,,,,,,
AFG,Sep 2006,SAR,25424094.0,,,,,,,,,,,,,,,,,,
AFG,Oct 2006,SAR,25424094.0,,,,,,,,,,,,,,,,,,
AFG,Nov 2006,SAR,25424094.0,,,,,,,,,,,,,,,,,,
AFG,Dec 2006,SAR,25424094.0,,,,,,,,,,,,,,,,,,
AFG,Jan 2007,SAR,25909852.0,,,,,,,,,,,,,,,,,,
AFG,Feb 2007,SAR,25909852.0,,,,,,,,,,,,,,,,,,
AFG,Mar 2007,SAR,25909852.0,,,,,,,,,,,,,,,,,,
AFG,Apr 2007,SAR,25909852.0,,,,,,,,,,,,,,,,,,
AFG,May 2007,SAR,25909852.0,,,,,,,,,,,,,,,,,,
AFG,Jun 2007,SAR,25909852.0,,,,,,,,,,,,,,,,,,
AFG,Jul 2007,SAR,25909852.0,,,,,,,,,,,,,,,,,,
AFG,Aug 2007,SAR,25909852.0,,,,,,,,,,,,,,,,,,
AFG,Sep 2007,SAR,25909852.0,,,,,,,,,,,,,,,,,,
AFG,Oct 2007,SAR,25909852.0,,,,,,,,,,,,,,,,,,
AFG,Nov 2007,SAR,25909852.0,,,,,,,,,,,,,,,,,,
AFG,Dec 2007,SAR,25909852.0,,,,,,,,,,,,,,,,,,
AFG,Jan 2008,SAR,26482622.0,,,,,,,,,,,,,,,,,,
AFG,Feb 2008,SAR,26482622.0,,,,,,,,,,,,,,,,,,
AFG,Mar 2008,SAR,26482622.0,,,,,,,,,,,,,,,,,,
AFG,Apr 2008,SAR,26482622.0,,,,,,,,,,,,,,,,,,
AFG,May 2008,SAR,26482622.0,,,,,,,,,,,,,,,,,,
AFG,Jun 2008,SAR,26482622.0,,,,,,,,,,,,,,,,,,
AFG,Jul 2008,SAR,26482622.0,,,,,,,,,,,,,,,,,,
AFG,Aug 2008,SAR,26482622.0,,,,,,,,,,,,,,,,,,
AFG,Sep 2008,SAR,26482622.0,,,,,,,,,,,,,,,,,,
AFG,Oct 2008,SAR,26482622.0,,,,,,,,,,,,,,,,,,
AFG,Nov 2008,SAR,26482622.0,,,,,,,,,,,,,,,,,,
AFG,Dec 2008,SAR,26482622.0,,,,,,,,,,,,,,,,,,
AFG,Jan 2009,SAR,27466101.0,,,,,,,,,,,,,,,,,,
AFG,Feb 2009,SAR,27466101.0,,,,,,,,,,,,,,,,,,
AFG,Mar 2009,SAR,27466101.0,,,,,,,,,,,,,,,,,,
AFG,Apr 2009,SAR,27466101.0,,,,,,,,,,,,,,,,,,
AFG,May 2009,SAR,27466101.0,,,,,,,,,,,,,,,,,,
AFG,Jun 2009,SAR,27466101.0,,,,,,,,,,,,,,,,,,
AFG,Jul 2009,SAR,27466101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Aug 2009,SAR,27466101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Sep 2009,SAR,27466101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Oct 2009,SAR,27466101.0,0.705798017712257,0.0,0.0,0.294201982287743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Nov 2009,SAR,27466101.0,0.705798017712257,0.0,0.0,0.294201982287743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Dec 2009,SAR,27466101.0,0.705798017712257,0.0,0.0,0.294201982287743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Jan 2010,SAR,28284089.0,0.5433905820717508,0.0,0.0,0.4384672816042109,0.0,0.0,0.0181421363240382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Feb 2010,SAR,28284089.0,0.5433905820717508,0.0,0.0,0.4384672816042109,0.0,0.0,0.0181421363240382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Mar 2010,SAR,28284089.0,0.5433905820717508,0.0,0.0,0.4384672816042109,0.0,0.0,0.0181421363240382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Apr 2010,SAR,28284089.0,0.5992575731835527,0.0,0.0,0.3975084900928283,0.0,0.0,0.0032339367236189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,May 2010,SAR,28284089.0,0.5992575731835527,0.0,0.0,0.3975084900928283,0.0,0.0,0.0032339367236189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Jun 2010,SAR,28284089.0,0.5992575731835527,0.0,0.0,0.3975084900928283,0.0,0.0,0.0032339367236189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Jul 2010,SAR,28284089.0,0.7460822077124212,0.0,0.0,0.2539177922875787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Aug 2010,SAR,28284089.0,0.7460822077124212,0.0,0.0,0.2539177922875787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Sep 2010,SAR,28284089.0,0.7460822077124212,0.0,0.0,0.2539177922875787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Oct 2010,SAR,28284089.0,0.4845745316010215,0.0,0.0,0.4442080560487122,0.0,0.0,0.0712174123502662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Nov 2010,SAR,28284089.0,0.4845745316010215,0.0,0.0,0.4442080560487122,0.0,0.0,0.0712174123502662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Dec 2010,SAR,28284089.0,0.4845745316010215,0.0,0.0,0.4442080560487122,0.0,0.0,0.0712174123502662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Jan 2011,SAR,29347708.0,0.6118097711092675,0.0,0.0,0.3881902288907325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Feb 2011,SAR,29347708.0,0.6118097711092675,0.0,0.0,0.3881902288907325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Mar 2011,SAR,29347708.0,0.6118097711092675,0.0,0.0,0.3881902288907325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AFG,Apr 2011,SAR,29347708.0,0.3115540686237529,0.7071479035723832,0.5498323977999776,0.6884459313762471,0.2928520964276168,0.3433527028781971,0.0,0.0,0.1068148993218253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,May 2011,SAR,29347708.0,0.3115540686237529,0.7071479035723832,0.5498323977999776,0.6884459313762471,0.2928520964276168,0.3433527028781971,0.0,0.0,0.1068148993218253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Jun 2011,SAR,29347708.0,0.3115540686237529,0.7071479035723832,0.5498323977999776,0.6884459313762471,0.2928520964276168,0.3433527028781971,0.0,0.0,0.1068148993218253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Jul 2011,SAR,29347708.0,0.8785557153946875,0.8249741082377143,0.6014804580597902,0.0474990073503039,0.1010806145072771,0.3985195419402098,0.0739452772550086,0.0739452772550086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Aug 2011,SAR,29347708.0,0.8785557153946875,0.8249741082377143,0.6014804580597902,0.0474990073503039,0.1010806145072771,0.3985195419402098,0.0739452772550086,0.0739452772550086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Sep 2011,SAR,29347708.0,0.8785557153946875,0.8249741082377143,0.6014804580597902,0.0474990073503039,0.1010806145072771,0.3985195419402098,0.0739452772550086,0.0739452772550086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Oct 2011,SAR,29347708.0,0.7548849434811128,0.8366098121330879,0.8262853586350022,0.1729810464384324,0.1633901878669121,0.1737146413649979,0.0721340100804548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Nov 2011,SAR,29347708.0,0.7548849434811128,0.8366098121330879,0.8262853586350022,0.1729810464384324,0.1633901878669121,0.1737146413649979,0.0721340100804548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Dec 2011,SAR,29347708.0,0.7548849434811128,0.8366098121330879,0.8262853586350022,0.1729810464384324,0.1633901878669121,0.1737146413649979,0.0721340100804548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Jan 2012,SAR,30560034.0,0.7601568669050154,0.8158868133330187,0.9931294919377136,0.2398431330949846,0.1841131866669813,0.0068705080622862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Feb 2012,SAR,30560034.0,0.7601568669050154,0.8158868133330187,0.9931294919377136,0.2398431330949846,0.1841131866669813,0.0068705080622862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Mar 2012,SAR,30560034.0,0.7601568669050154,0.8158868133330187,0.9931294919377136,0.2398431330949846,0.1841131866669813,0.0068705080622862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Apr 2012,SAR,30560034.0,0.9813008173607954,0.9813008173607954,0.9813008173607954,0.0186991826392045,0.0186991826392045,0.0186991826392045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,May 2012,SAR,30560034.0,0.9813008173607954,0.9813008173607954,0.9813008173607954,0.0186991826392045,0.0186991826392045,0.0186991826392045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Jun 2012,SAR,30560034.0,0.9813008173607954,0.9813008173607954,0.9813008173607954,0.0186991826392045,0.0186991826392045,0.0186991826392045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,Jul 2012,SAR,30560034.0,0.9956478856308288,0.9956478856308288,1.0,0.0043521143691713,0.0043521143691713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
