iso3,yearmon,region_code,pop,WDI_nat_resource_rents
DZA,Jan 2019,MNA,43294546.0,18.5236789388593
DZA,Feb 2019,MNA,43294546.0,18.5236789388593
DZA,Mar 2019,MNA,43294546.0,18.5236789388593
DZA,Apr 2019,MNA,43294546.0,18.5236789388593
DZA,May 2019,MNA,43294546.0,18.5236789388593
DZA,Jun 2019,MNA,43294546.0,18.5236789388593
DZA,Jul 2019,MNA,43294546.0,18.5236789388593
DZA,Aug 2019,MNA,43294546.0,18.5236789388593
DZA,Sep 2019,MNA,43294546.0,18.5236789388593
DZA,Oct 2019,MNA,43294546.0,18.5236789388593
DZA,Nov 2019,MNA,43294546.0,18.5236789388593
DZA,Dec 2019,MNA,43294546.0,18.5236789388593
DZA,Jan 2020,MNA,44042091.0,14.0343770936226
DZA,Feb 2020,MNA,44042091.0,14.0343770936226
DZA,Mar 2020,MNA,44042091.0,14.0343770936226
DZA,Apr 2020,MNA,44042091.0,14.0343770936226
DZA,May 2020,MNA,44042091.0,14.0343770936226
DZA,Jun 2020,MNA,44042091.0,14.0343770936226
DZA,Jul 2020,MNA,44042091.0,14.0343770936226
DZA,Aug 2020,MNA,44042091.0,14.0343770936226
DZA,Sep 2020,MNA,44042091.0,14.0343770936226
DZA,Oct 2020,MNA,44042091.0,14.0343770936226
DZA,Nov 2020,MNA,44042091.0,14.0343770936226
DZA,Dec 2020,MNA,44042091.0,14.0343770936226
DZA,Jan 2021,MNA,44761099.0,22.5902703479201
DZA,Feb 2021,MNA,44761099.0,22.5902703479201
DZA,Mar 2021,MNA,44761099.0,22.5902703479201
DZA,Apr 2021,MNA,44761099.0,22.5902703479201
DZA,May 2021,MNA,44761099.0,22.5902703479201
DZA,Jun 2021,MNA,44761099.0,22.5902703479201
DZA,Jul 2021,MNA,44761099.0,22.5902703479201
DZA,Aug 2021,MNA,44761099.0,22.5902703479201
DZA,Sep 2021,MNA,44761099.0,22.5902703479201
DZA,Oct 2021,MNA,44761099.0,22.5902703479201
DZA,Nov 2021,MNA,44761099.0,22.5902703479201
DZA,Dec 2021,MNA,44761099.0,22.5902703479201
DZA,Jan 2022,MNA,45477389.0,
DZA,Feb 2022,MNA,45477389.0,
DZA,Mar 2022,MNA,45477389.0,
DZA,Apr 2022,MNA,45477389.0,
DZA,May 2022,MNA,45477389.0,
DZA,Jun 2022,MNA,45477389.0,
DZA,Jul 2022,MNA,45477389.0,
DZA,Aug 2022,MNA,45477389.0,
DZA,Sep 2022,MNA,45477389.0,
DZA,Oct 2022,MNA,45477389.0,
DZA,Nov 2022,MNA,45477389.0,
DZA,Dec 2022,MNA,45477389.0,
DZA,Jan 2023,MNA,46164219.0,
DZA,Feb 2023,MNA,46164219.0,
DZA,Mar 2023,MNA,46164219.0,
DZA,Apr 2023,MNA,46164219.0,
DZA,May 2023,MNA,46164219.0,
DZA,Jun 2023,MNA,46164219.0,
DZA,Jul 2023,MNA,46164219.0,
DZA,Aug 2023,MNA,46164219.0,
DZA,Sep 2023,MNA,46164219.0,
DZA,Oct 2023,MNA,46164219.0,
DZA,Nov 2023,MNA,46164219.0,
DZA,Dec 2023,MNA,46164219.0,
DZA,Jan 2024,MNA,46164219.0,
DZA,Feb 2024,MNA,46164219.0,
DZA,Mar 2024,MNA,46164219.0,
DZA,Apr 2024,MNA,46164219.0,
DZA,May 2024,MNA,46164219.0,
DZA,Jun 2024,MNA,46164219.0,
DZA,Jul 2024,MNA,46164219.0,
DZA,Aug 2024,MNA,46164219.0,
DZA,Sep 2024,MNA,46164219.0,
DZA,Oct 2024,MNA,46164219.0,
DZA,Nov 2024,MNA,46164219.0,
DZA,Dec 2024,MNA,46164219.0,
DZA,Jan 2025,MNA,46164219.0,
DZA,Feb 2025,MNA,46164219.0,
DZA,Mar 2025,MNA,46164219.0,
ECU,Jan 1989,LAC,10241852.0,10.0823954852772
ECU,Feb 1989,LAC,10241852.0,10.0823954852772
ECU,Mar 1989,LAC,10241852.0,10.0823954852772
ECU,Apr 1989,LAC,10241852.0,10.0823954852772
ECU,May 1989,LAC,10241852.0,10.0823954852772
ECU,Jun 1989,LAC,10241852.0,10.0823954852772
ECU,Jul 1989,LAC,10241852.0,10.0823954852772
ECU,Aug 1989,LAC,10241852.0,10.0823954852772
ECU,Sep 1989,LAC,10241852.0,10.0823954852772
ECU,Oct 1989,LAC,10241852.0,10.0823954852772
ECU,Nov 1989,LAC,10241852.0,10.0823954852772
ECU,Dec 1989,LAC,10241852.0,10.0823954852772
ECU,Jan 1990,LAC,10473673.0,12.9915656856879
ECU,Feb 1990,LAC,10473673.0,12.9915656856879
ECU,Mar 1990,LAC,10473673.0,12.9915656856879
ECU,Apr 1990,LAC,10473673.0,12.9915656856879
ECU,May 1990,LAC,10473673.0,12.9915656856879
ECU,Jun 1990,LAC,10473673.0,12.9915656856879
ECU,Jul 1990,LAC,10473673.0,12.9915656856879
ECU,Aug 1990,LAC,10473673.0,12.9915656856879
ECU,Sep 1990,LAC,10473673.0,12.9915656856879
ECU,Oct 1990,LAC,10473673.0,12.9915656856879
ECU,Nov 1990,LAC,10473673.0,12.9915656856879
ECU,Dec 1990,LAC,10473673.0,12.9915656856879
ECU,Jan 1991,LAC,10702380.0,7.24141251846212
ECU,Feb 1991,LAC,10702380.0,7.24141251846212
ECU,Mar 1991,LAC,10702380.0,7.24141251846212
ECU,Apr 1991,LAC,10702380.0,7.24141251846212
ECU,May 1991,LAC,10702380.0,7.24141251846212
ECU,Jun 1991,LAC,10702380.0,7.24141251846212
ECU,Jul 1991,LAC,10702380.0,7.24141251846212
ECU,Aug 1991,LAC,10702380.0,7.24141251846212
ECU,Sep 1991,LAC,10702380.0,7.24141251846212
ECU,Oct 1991,LAC,10702380.0,7.24141251846212
ECU,Nov 1991,LAC,10702380.0,7.24141251846212
ECU,Dec 1991,LAC,10702380.0,7.24141251846212
ECU,Jan 1992,LAC,10930128.0,7.57641297443625
ECU,Feb 1992,LAC,10930128.0,7.57641297443625
ECU,Mar 1992,LAC,10930128.0,7.57641297443625
ECU,Apr 1992,LAC,10930128.0,7.57641297443625
ECU,May 1992,LAC,10930128.0,7.57641297443625
ECU,Jun 1992,LAC,10930128.0,7.57641297443625
ECU,Jul 1992,LAC,10930128.0,7.57641297443625
ECU,Aug 1992,LAC,10930128.0,7.57641297443625
ECU,Sep 1992,LAC,10930128.0,7.57641297443625
ECU,Oct 1992,LAC,10930128.0,7.57641297443625
ECU,Nov 1992,LAC,10930128.0,7.57641297443625
ECU,Dec 1992,LAC,10930128.0,7.57641297443625
ECU,Jan 1993,LAC,11154274.0,6.94166997844564
ECU,Feb 1993,LAC,11154274.0,6.94166997844564
ECU,Mar 1993,LAC,11154274.0,6.94166997844564
ECU,Apr 1993,LAC,11154274.0,6.94166997844564
ECU,May 1993,LAC,11154274.0,6.94166997844564
ECU,Jun 1993,LAC,11154274.0,6.94166997844564
ECU,Jul 1993,LAC,11154274.0,6.94166997844564
ECU,Aug 1993,LAC,11154274.0,6.94166997844564
ECU,Sep 1993,LAC,11154274.0,6.94166997844564
ECU,Oct 1993,LAC,11154274.0,6.94166997844564
ECU,Nov 1993,LAC,11154274.0,6.94166997844564
ECU,Dec 1993,LAC,11154274.0,6.94166997844564
ECU,Jan 1994,LAC,11372197.0,6.69476702573695
ECU,Feb 1994,LAC,11372197.0,6.69476702573695
ECU,Mar 1994,LAC,11372197.0,6.69476702573695
ECU,Apr 1994,LAC,11372197.0,6.69476702573695
ECU,May 1994,LAC,11372197.0,6.69476702573695
ECU,Jun 1994,LAC,11372197.0,6.69476702573695
ECU,Jul 1994,LAC,11372197.0,6.69476702573695
ECU,Aug 1994,LAC,11372197.0,6.69476702573695
ECU,Sep 1994,LAC,11372197.0,6.69476702573695
ECU,Oct 1994,LAC,11372197.0,6.69476702573695
ECU,Nov 1994,LAC,11372197.0,6.69476702573695
ECU,Dec 1994,LAC,11372197.0,6.69476702573695
ECU,Jan 1995,LAC,11590514.0,7.81653810988059
ECU,Feb 1995,LAC,11590514.0,7.81653810988059
ECU,Mar 1995,LAC,11590514.0,7.81653810988059
ECU,Apr 1995,LAC,11590514.0,7.81653810988059
ECU,May 1995,LAC,11590514.0,7.81653810988059
ECU,Jun 1995,LAC,11590514.0,7.81653810988059
ECU,Jul 1995,LAC,11590514.0,7.81653810988059
ECU,Aug 1995,LAC,11590514.0,7.81653810988059
ECU,Sep 1995,LAC,11590514.0,7.81653810988059
ECU,Oct 1995,LAC,11590514.0,7.81653810988059
ECU,Nov 1995,LAC,11590514.0,7.81653810988059
ECU,Dec 1995,LAC,11590514.0,7.81653810988059
ECU,Jan 1996,LAC,11810950.0,9.06384330500035
ECU,Feb 1996,LAC,11810950.0,9.06384330500035
ECU,Mar 1996,LAC,11810950.0,9.06384330500035
ECU,Apr 1996,LAC,11810950.0,9.06384330500035
ECU,May 1996,LAC,11810950.0,9.06384330500035
ECU,Jun 1996,LAC,11810950.0,9.06384330500035
ECU,Jul 1996,LAC,11810950.0,9.06384330500035
ECU,Aug 1996,LAC,11810950.0,9.06384330500035
ECU,Sep 1996,LAC,11810950.0,9.06384330500035
ECU,Oct 1996,LAC,11810950.0,9.06384330500035
ECU,Nov 1996,LAC,11810950.0,9.06384330500035
ECU,Dec 1996,LAC,11810950.0,9.06384330500035
ECU,Jan 1997,LAC,12031127.0,7.15232502703141
ECU,Feb 1997,LAC,12031127.0,7.15232502703141
ECU,Mar 1997,LAC,12031127.0,7.15232502703141
ECU,Apr 1997,LAC,12031127.0,7.15232502703141
ECU,May 1997,LAC,12031127.0,7.15232502703141
ECU,Jun 1997,LAC,12031127.0,7.15232502703141
ECU,Jul 1997,LAC,12031127.0,7.15232502703141
ECU,Aug 1997,LAC,12031127.0,7.15232502703141
ECU,Sep 1997,LAC,12031127.0,7.15232502703141
ECU,Oct 1997,LAC,12031127.0,7.15232502703141
ECU,Nov 1997,LAC,12031127.0,7.15232502703141
ECU,Dec 1997,LAC,12031127.0,7.15232502703141
ECU,Jan 1998,LAC,12251184.0,4.06421827365714
ECU,Feb 1998,LAC,12251184.0,4.06421827365714
ECU,Mar 1998,LAC,12251184.0,4.06421827365714
ECU,Apr 1998,LAC,12251184.0,4.06421827365714
ECU,May 1998,LAC,12251184.0,4.06421827365714
ECU,Jun 1998,LAC,12251184.0,4.06421827365714
ECU,Jul 1998,LAC,12251184.0,4.06421827365714
ECU,Aug 1998,LAC,12251184.0,4.06421827365714
ECU,Sep 1998,LAC,12251184.0,4.06421827365714
ECU,Oct 1998,LAC,12251184.0,4.06421827365714
ECU,Nov 1998,LAC,12251184.0,4.06421827365714
ECU,Dec 1998,LAC,12251184.0,4.06421827365714
ECU,Jan 1999,LAC,12470795.0,8.23306097190049
ECU,Feb 1999,LAC,12470795.0,8.23306097190049
ECU,Mar 1999,LAC,12470795.0,8.23306097190049
ECU,Apr 1999,LAC,12470795.0,8.23306097190049
ECU,May 1999,LAC,12470795.0,8.23306097190049
ECU,Jun 1999,LAC,12470795.0,8.23306097190049
ECU,Jul 1999,LAC,12470795.0,8.23306097190049
ECU,Aug 1999,LAC,12470795.0,8.23306097190049
ECU,Sep 1999,LAC,12470795.0,8.23306097190049
ECU,Oct 1999,LAC,12470795.0,8.23306097190049
ECU,Nov 1999,LAC,12470795.0,8.23306097190049
ECU,Dec 1999,LAC,12470795.0,8.23306097190049
ECU,Jan 2000,LAC,12689206.0,16.7324376195742
ECU,Feb 2000,LAC,12689206.0,16.7324376195742
ECU,Mar 2000,LAC,12689206.0,16.7324376195742
ECU,Apr 2000,LAC,12689206.0,16.7324376195742
ECU,May 2000,LAC,12689206.0,16.7324376195742
ECU,Jun 2000,LAC,12689206.0,16.7324376195742
ECU,Jul 2000,LAC,12689206.0,16.7324376195742
ECU,Aug 2000,LAC,12689206.0,16.7324376195742
ECU,Sep 2000,LAC,12689206.0,16.7324376195742
ECU,Oct 2000,LAC,12689206.0,16.7324376195742
ECU,Nov 2000,LAC,12689206.0,16.7324376195742
ECU,Dec 2000,LAC,12689206.0,16.7324376195742
ECU,Jan 2001,LAC,12910740.0,9.40733648144871
ECU,Feb 2001,LAC,12910740.0,9.40733648144871
ECU,Mar 2001,LAC,12910740.0,9.40733648144871
ECU,Apr 2001,LAC,12910740.0,9.40733648144871
ECU,May 2001,LAC,12910740.0,9.40733648144871
ECU,Jun 2001,LAC,12910740.0,9.40733648144871
ECU,Jul 2001,LAC,12910740.0,9.40733648144871
ECU,Aug 2001,LAC,12910740.0,9.40733648144871
ECU,Sep 2001,LAC,12910740.0,9.40733648144871
ECU,Oct 2001,LAC,12910740.0,9.40733648144871
ECU,Nov 2001,LAC,12910740.0,9.40733648144871
ECU,Dec 2001,LAC,12910740.0,9.40733648144871
ECU,Jan 2002,LAC,13138472.0,8.38814722027282
ECU,Feb 2002,LAC,13138472.0,8.38814722027282
ECU,Mar 2002,LAC,13138472.0,8.38814722027282
ECU,Apr 2002,LAC,13138472.0,8.38814722027282
ECU,May 2002,LAC,13138472.0,8.38814722027282
ECU,Jun 2002,LAC,13138472.0,8.38814722027282
ECU,Jul 2002,LAC,13138472.0,8.38814722027282
ECU,Aug 2002,LAC,13138472.0,8.38814722027282
ECU,Sep 2002,LAC,13138472.0,8.38814722027282
ECU,Oct 2002,LAC,13138472.0,8.38814722027282
ECU,Nov 2002,LAC,13138472.0,8.38814722027282
ECU,Dec 2002,LAC,13138472.0,8.38814722027282
ECU,Jan 2003,LAC,13372306.0,8.74010782962713
ECU,Feb 2003,LAC,13372306.0,8.74010782962713
ECU,Mar 2003,LAC,13372306.0,8.74010782962713
ECU,Apr 2003,LAC,13372306.0,8.74010782962713
ECU,May 2003,LAC,13372306.0,8.74010782962713
ECU,Jun 2003,LAC,13372306.0,8.74010782962713
ECU,Jul 2003,LAC,13372306.0,8.74010782962713
ECU,Aug 2003,LAC,13372306.0,8.74010782962713
ECU,Sep 2003,LAC,13372306.0,8.74010782962713
ECU,Oct 2003,LAC,13372306.0,8.74010782962713
ECU,Nov 2003,LAC,13372306.0,8.74010782962713
ECU,Dec 2003,LAC,13372306.0,8.74010782962713
ECU,Jan 2004,LAC,13608701.0,12.5726365426945
ECU,Feb 2004,LAC,13608701.0,12.5726365426945
ECU,Mar 2004,LAC,13608701.0,12.5726365426945
ECU,Apr 2004,LAC,13608701.0,12.5726365426945
ECU,May 2004,LAC,13608701.0,12.5726365426945
ECU,Jun 2004,LAC,13608701.0,12.5726365426945
ECU,Jul 2004,LAC,13608701.0,12.5726365426945
ECU,Aug 2004,LAC,13608701.0,12.5726365426945
ECU,Sep 2004,LAC,13608701.0,12.5726365426945
ECU,Oct 2004,LAC,13608701.0,12.5726365426945
ECU,Nov 2004,LAC,13608701.0,12.5726365426945
ECU,Dec 2004,LAC,13608701.0,12.5726365426945
ECU,Jan 2005,LAC,13846163.0,16.8498380565704
ECU,Feb 2005,LAC,13846163.0,16.8498380565704
ECU,Mar 2005,LAC,13846163.0,16.8498380565704
ECU,Apr 2005,LAC,13846163.0,16.8498380565704
ECU,May 2005,LAC,13846163.0,16.8498380565704
ECU,Jun 2005,LAC,13846163.0,16.8498380565704
ECU,Jul 2005,LAC,13846163.0,16.8498380565704
ECU,Aug 2005,LAC,13846163.0,16.8498380565704
ECU,Sep 2005,LAC,13846163.0,16.8498380565704
ECU,Oct 2005,LAC,13846163.0,16.8498380565704
ECU,Nov 2005,LAC,13846163.0,16.8498380565704
ECU,Dec 2005,LAC,13846163.0,16.8498380565704
ECU,Jan 2006,LAC,14086131.0,18.3894115217757
ECU,Feb 2006,LAC,14086131.0,18.3894115217757
ECU,Mar 2006,LAC,14086131.0,18.3894115217757
ECU,Apr 2006,LAC,14086131.0,18.3894115217757
ECU,May 2006,LAC,14086131.0,18.3894115217757
ECU,Jun 2006,LAC,14086131.0,18.3894115217757
ECU,Jul 2006,LAC,14086131.0,18.3894115217757
ECU,Aug 2006,LAC,14086131.0,18.3894115217757
ECU,Sep 2006,LAC,14086131.0,18.3894115217757
ECU,Oct 2006,LAC,14086131.0,18.3894115217757
ECU,Nov 2006,LAC,14086131.0,18.3894115217757
ECU,Dec 2006,LAC,14086131.0,18.3894115217757
ECU,Jan 2007,LAC,14328773.0,16.9001920320212
ECU,Feb 2007,LAC,14328773.0,16.9001920320212
ECU,Mar 2007,LAC,14328773.0,16.9001920320212
ECU,Apr 2007,LAC,14328773.0,16.9001920320212
ECU,May 2007,LAC,14328773.0,16.9001920320212
ECU,Jun 2007,LAC,14328773.0,16.9001920320212
ECU,Jul 2007,LAC,14328773.0,16.9001920320212
ECU,Aug 2007,LAC,14328773.0,16.9001920320212
ECU,Sep 2007,LAC,14328773.0,16.9001920320212
ECU,Oct 2007,LAC,14328773.0,16.9001920320212
ECU,Nov 2007,LAC,14328773.0,16.9001920320212
ECU,Dec 2007,LAC,14328773.0,16.9001920320212
ECU,Jan 2008,LAC,14575202.0,18.9618727793611
ECU,Feb 2008,LAC,14575202.0,18.9618727793611
ECU,Mar 2008,LAC,14575202.0,18.9618727793611
ECU,Apr 2008,LAC,14575202.0,18.9618727793611
ECU,May 2008,LAC,14575202.0,18.9618727793611
ECU,Jun 2008,LAC,14575202.0,18.9618727793611
ECU,Jul 2008,LAC,14575202.0,18.9618727793611
ECU,Aug 2008,LAC,14575202.0,18.9618727793611
ECU,Sep 2008,LAC,14575202.0,18.9618727793611
ECU,Oct 2008,LAC,14575202.0,18.9618727793611
ECU,Nov 2008,LAC,14575202.0,18.9618727793611
ECU,Dec 2008,LAC,14575202.0,18.9618727793611
ECU,Jan 2009,LAC,14825954.0,9.26408283902812
ECU,Feb 2009,LAC,14825954.0,9.26408283902812
ECU,Mar 2009,LAC,14825954.0,9.26408283902812
ECU,Apr 2009,LAC,14825954.0,9.26408283902812
ECU,May 2009,LAC,14825954.0,9.26408283902812
ECU,Jun 2009,LAC,14825954.0,9.26408283902812
ECU,Jul 2009,LAC,14825954.0,9.26408283902812
ECU,Aug 2009,LAC,14825954.0,9.26408283902812
ECU,Sep 2009,LAC,14825954.0,9.26408283902812
ECU,Oct 2009,LAC,14825954.0,9.26408283902812
ECU,Nov 2009,LAC,14825954.0,9.26408283902812
ECU,Dec 2009,LAC,14825954.0,9.26408283902812
ECU,Jan 2010,LAC,15076695.0,11.7907315375663
ECU,Feb 2010,LAC,15076695.0,11.7907315375663
ECU,Mar 2010,LAC,15076695.0,11.7907315375663
ECU,Apr 2010,LAC,15076695.0,11.7907315375663
ECU,May 2010,LAC,15076695.0,11.7907315375663
ECU,Jun 2010,LAC,15076695.0,11.7907315375663
ECU,Jul 2010,LAC,15076695.0,11.7907315375663
ECU,Aug 2010,LAC,15076695.0,11.7907315375663
ECU,Sep 2010,LAC,15076695.0,11.7907315375663
ECU,Oct 2010,LAC,15076695.0,11.7907315375663
ECU,Nov 2010,LAC,15076695.0,11.7907315375663
ECU,Dec 2010,LAC,15076695.0,11.7907315375663
ECU,Jan 2011,LAC,15326227.0,16.5773760059007
ECU,Feb 2011,LAC,15326227.0,16.5773760059007
ECU,Mar 2011,LAC,15326227.0,16.5773760059007
ECU,Apr 2011,LAC,15326227.0,16.5773760059007
ECU,May 2011,LAC,15326227.0,16.5773760059007
ECU,Jun 2011,LAC,15326227.0,16.5773760059007
ECU,Jul 2011,LAC,15326227.0,16.5773760059007
ECU,Aug 2011,LAC,15326227.0,16.5773760059007
ECU,Sep 2011,LAC,15326227.0,16.5773760059007
ECU,Oct 2011,LAC,15326227.0,16.5773760059007
ECU,Nov 2011,LAC,15326227.0,16.5773760059007
ECU,Dec 2011,LAC,15326227.0,16.5773760059007
ECU,Jan 2012,LAC,15572194.0,14.5265186334151
ECU,Feb 2012,LAC,15572194.0,14.5265186334151
ECU,Mar 2012,LAC,15572194.0,14.5265186334151
ECU,Apr 2012,LAC,15572194.0,14.5265186334151
ECU,May 2012,LAC,15572194.0,14.5265186334151
ECU,Jun 2012,LAC,15572194.0,14.5265186334151
ECU,Jul 2012,LAC,15572194.0,14.5265186334151
ECU,Aug 2012,LAC,15572194.0,14.5265186334151
ECU,Sep 2012,LAC,15572194.0,14.5265186334151
ECU,Oct 2012,LAC,15572194.0,14.5265186334151
ECU,Nov 2012,LAC,15572194.0,14.5265186334151
ECU,Dec 2012,LAC,15572194.0,14.5265186334151
ECU,Jan 2013,LAC,15807128.0,12.8813253368088
ECU,Feb 2013,LAC,15807128.0,12.8813253368088
ECU,Mar 2013,LAC,15807128.0,12.8813253368088
ECU,Apr 2013,LAC,15807128.0,12.8813253368088
ECU,May 2013,LAC,15807128.0,12.8813253368088
ECU,Jun 2013,LAC,15807128.0,12.8813253368088
ECU,Jul 2013,LAC,15807128.0,12.8813253368088
ECU,Aug 2013,LAC,15807128.0,12.8813253368088
ECU,Sep 2013,LAC,15807128.0,12.8813253368088
ECU,Oct 2013,LAC,15807128.0,12.8813253368088
ECU,Nov 2013,LAC,15807128.0,12.8813253368088
ECU,Dec 2013,LAC,15807128.0,12.8813253368088
ECU,Jan 2014,LAC,16035124.0,11.5903571785583
ECU,Feb 2014,LAC,16035124.0,11.5903571785583
ECU,Mar 2014,LAC,16035124.0,11.5903571785583
ECU,Apr 2014,LAC,16035124.0,11.5903571785583
ECU,May 2014,LAC,16035124.0,11.5903571785583
ECU,Jun 2014,LAC,16035124.0,11.5903571785583
ECU,Jul 2014,LAC,16035124.0,11.5903571785583
ECU,Aug 2014,LAC,16035124.0,11.5903571785583
ECU,Sep 2014,LAC,16035124.0,11.5903571785583
ECU,Oct 2014,LAC,16035124.0,11.5903571785583
ECU,Nov 2014,LAC,16035124.0,11.5903571785583
ECU,Dec 2014,LAC,16035124.0,11.5903571785583
ECU,Jan 2015,LAC,16266225.0,4.63202397853143
ECU,Feb 2015,LAC,16266225.0,4.63202397853143
ECU,Mar 2015,LAC,16266225.0,4.63202397853143
ECU,Apr 2015,LAC,16266225.0,4.63202397853143
ECU,May 2015,LAC,16266225.0,4.63202397853143
ECU,Jun 2015,LAC,16266225.0,4.63202397853143
ECU,Jul 2015,LAC,16266225.0,4.63202397853143
ECU,Aug 2015,LAC,16266225.0,4.63202397853143
ECU,Sep 2015,LAC,16266225.0,4.63202397853143
ECU,Oct 2015,LAC,16266225.0,4.63202397853143
ECU,Nov 2015,LAC,16266225.0,4.63202397853143
ECU,Dec 2015,LAC,16266225.0,4.63202397853143
ECU,Jan 2016,LAC,16505139.0,3.75806780861528
ECU,Feb 2016,LAC,16505139.0,3.75806780861528
ECU,Mar 2016,LAC,16505139.0,3.75806780861528
ECU,Apr 2016,LAC,16505139.0,3.75806780861528
ECU,May 2016,LAC,16505139.0,3.75806780861528
ECU,Jun 2016,LAC,16505139.0,3.75806780861528
ECU,Jul 2016,LAC,16505139.0,3.75806780861528
ECU,Aug 2016,LAC,16505139.0,3.75806780861528
ECU,Sep 2016,LAC,16505139.0,3.75806780861528
ECU,Oct 2016,LAC,16505139.0,3.75806780861528
ECU,Nov 2016,LAC,16505139.0,3.75806780861528
ECU,Dec 2016,LAC,16505139.0,3.75806780861528
ECU,Jan 2017,LAC,16759519.0,4.98372023451617
ECU,Feb 2017,LAC,16759519.0,4.98372023451617
ECU,Mar 2017,LAC,16759519.0,4.98372023451617
ECU,Apr 2017,LAC,16759519.0,4.98372023451617
ECU,May 2017,LAC,16759519.0,4.98372023451617
ECU,Jun 2017,LAC,16759519.0,4.98372023451617
ECU,Jul 2017,LAC,16759519.0,4.98372023451617
ECU,Aug 2017,LAC,16759519.0,4.98372023451617
ECU,Sep 2017,LAC,16759519.0,4.98372023451617
ECU,Oct 2017,LAC,16759519.0,4.98372023451617
ECU,Nov 2017,LAC,16759519.0,4.98372023451617
ECU,Dec 2017,LAC,16759519.0,4.98372023451617
ECU,Jan 2018,LAC,17049547.0,7.0964207852671
ECU,Feb 2018,LAC,17049547.0,7.0964207852671
ECU,Mar 2018,LAC,17049547.0,7.0964207852671
ECU,Apr 2018,LAC,17049547.0,7.0964207852671
ECU,May 2018,LAC,17049547.0,7.0964207852671
ECU,Jun 2018,LAC,17049547.0,7.0964207852671
ECU,Jul 2018,LAC,17049547.0,7.0964207852671
ECU,Aug 2018,LAC,17049547.0,7.0964207852671
ECU,Sep 2018,LAC,17049547.0,7.0964207852671
ECU,Oct 2018,LAC,17049547.0,7.0964207852671
ECU,Nov 2018,LAC,17049547.0,7.0964207852671
ECU,Dec 2018,LAC,17049547.0,7.0964207852671
ECU,Jan 2019,LAC,17340021.0,5.82070104913459
ECU,Feb 2019,LAC,17340021.0,5.82070104913459
ECU,Mar 2019,LAC,17340021.0,5.82070104913459
ECU,Apr 2019,LAC,17340021.0,5.82070104913459
ECU,May 2019,LAC,17340021.0,5.82070104913459
ECU,Jun 2019,LAC,17340021.0,5.82070104913459
ECU,Jul 2019,LAC,17340021.0,5.82070104913459
ECU,Aug 2019,LAC,17340021.0,5.82070104913459
ECU,Sep 2019,LAC,17340021.0,5.82070104913459
ECU,Oct 2019,LAC,17340021.0,5.82070104913459
ECU,Nov 2019,LAC,17340021.0,5.82070104913459
ECU,Dec 2019,LAC,17340021.0,5.82070104913459
ECU,Jan 2020,LAC,17546065.0,2.92430668533391
ECU,Feb 2020,LAC,17546065.0,2.92430668533391
ECU,Mar 2020,LAC,17546065.0,2.92430668533391
ECU,Apr 2020,LAC,17546065.0,2.92430668533391
ECU,May 2020,LAC,17546065.0,2.92430668533391
ECU,Jun 2020,LAC,17546065.0,2.92430668533391
ECU,Jul 2020,LAC,17546065.0,2.92430668533391
ECU,Aug 2020,LAC,17546065.0,2.92430668533391
ECU,Sep 2020,LAC,17546065.0,2.92430668533391
ECU,Oct 2020,LAC,17546065.0,2.92430668533391
ECU,Nov 2020,LAC,17546065.0,2.92430668533391
ECU,Dec 2020,LAC,17546065.0,2.92430668533391
ECU,Jan 2021,LAC,17682454.0,6.69943720189179
ECU,Feb 2021,LAC,17682454.0,6.69943720189179
ECU,Mar 2021,LAC,17682454.0,6.69943720189179
ECU,Apr 2021,LAC,17682454.0,6.69943720189179
ECU,May 2021,LAC,17682454.0,6.69943720189179
ECU,Jun 2021,LAC,17682454.0,6.69943720189179
ECU,Jul 2021,LAC,17682454.0,6.69943720189179
ECU,Aug 2021,LAC,17682454.0,6.69943720189179
ECU,Sep 2021,LAC,17682454.0,6.69943720189179
ECU,Oct 2021,LAC,17682454.0,6.69943720189179
ECU,Nov 2021,LAC,17682454.0,6.69943720189179
ECU,Dec 2021,LAC,17682454.0,6.69943720189179
ECU,Jan 2022,LAC,17823897.0,
ECU,Feb 2022,LAC,17823897.0,
ECU,Mar 2022,LAC,17823897.0,
ECU,Apr 2022,LAC,17823897.0,
ECU,May 2022,LAC,17823897.0,
ECU,Jun 2022,LAC,17823897.0,
ECU,Jul 2022,LAC,17823897.0,
ECU,Aug 2022,LAC,17823897.0,
ECU,Sep 2022,LAC,17823897.0,
ECU,Oct 2022,LAC,17823897.0,
ECU,Nov 2022,LAC,17823897.0,
ECU,Dec 2022,LAC,17823897.0,
ECU,Jan 2023,LAC,17980083.0,
ECU,Feb 2023,LAC,17980083.0,
ECU,Mar 2023,LAC,17980083.0,
ECU,Apr 2023,LAC,17980083.0,
ECU,May 2023,LAC,17980083.0,
ECU,Jun 2023,LAC,17980083.0,
ECU,Jul 2023,LAC,17980083.0,
ECU,Aug 2023,LAC,17980083.0,
ECU,Sep 2023,LAC,17980083.0,
ECU,Oct 2023,LAC,17980083.0,
ECU,Nov 2023,LAC,17980083.0,
ECU,Dec 2023,LAC,17980083.0,
ECU,Jan 2024,LAC,17980083.0,
ECU,Feb 2024,LAC,17980083.0,
ECU,Mar 2024,LAC,17980083.0,
ECU,Apr 2024,LAC,17980083.0,
ECU,May 2024,LAC,17980083.0,
ECU,Jun 2024,LAC,17980083.0,
