iso3,yearmon,region_code,pop,POS_ICEWS_APPEAL_event_count,POS_ICEWS_CONSULT_event_count,POS_ICEWS_ENGAGE_IN_DIPLOMATIC_COOPERATION_event_count,POS_ICEWS_ENGAGE_IN_MATERIAL_COOPERATION_event_count,POS_ICEWS_EXPRESS_INTENT_TO_COOPERATE_event_count,POS_ICEWS_INVESTIGATE_event_count,POS_ICEWS_MAKE_PUBLIC_STATEMENT_event_count,POS_ICEWS_PROVIDE_AID_event_count,POS_ICEWS_YIELD_event_count
AFG,Jan 1989,SAR,11874088.0,,,,,,,,,
AFG,Feb 1989,SAR,11874088.0,,,,,,,,,
AFG,Mar 1989,SAR,11874088.0,,,,,,,,,
AFG,Apr 1989,SAR,11874088.0,,,,,,,,,
AFG,May 1989,SAR,11874088.0,,,,,,,,,
AFG,Jun 1989,SAR,11874088.0,,,,,,,,,
AFG,Jul 1989,SAR,11874088.0,,,,,,,,,
AFG,Aug 1989,SAR,11874088.0,,,,,,,,,
AFG,Sep 1989,SAR,11874088.0,,,,,,,,,
AFG,Oct 1989,SAR,11874088.0,,,,,,,,,
AFG,Nov 1989,SAR,11874088.0,,,,,,,,,
AFG,Dec 1989,SAR,11874088.0,,,,,,,,,
AFG,Jan 1990,SAR,12045660.0,,,,,,,,,
AFG,Feb 1990,SAR,12045660.0,,,,,,,,,
AFG,Mar 1990,SAR,12045660.0,,,,,,,,,
AFG,Apr 1990,SAR,12045660.0,,,,,,,,,
AFG,May 1990,SAR,12045660.0,,,,,,,,,
AFG,Jun 1990,SAR,12045660.0,,,,,,,,,
AFG,Jul 1990,SAR,12045660.0,,,,,,,,,
AFG,Aug 1990,SAR,12045660.0,,,,,,,,,
AFG,Sep 1990,SAR,12045660.0,,,,,,,,,
AFG,Oct 1990,SAR,12045660.0,,,,,,,,,
AFG,Nov 1990,SAR,12045660.0,,,,,,,,,
AFG,Dec 1990,SAR,12045660.0,,,,,,,,,
AFG,Jan 1991,SAR,12238879.0,,,,,,,,,
AFG,Feb 1991,SAR,12238879.0,,,,,,,,,
AFG,Mar 1991,SAR,12238879.0,,,,,,,,,
AFG,Apr 1991,SAR,12238879.0,,,,,,,,,
AFG,May 1991,SAR,12238879.0,,,,,,,,,
AFG,Jun 1991,SAR,12238879.0,,,,,,,,,
AFG,Jul 1991,SAR,12238879.0,,,,,,,,,
AFG,Aug 1991,SAR,12238879.0,,,,,,,,,
AFG,Sep 1991,SAR,12238879.0,,,,,,,,,
AFG,Oct 1991,SAR,12238879.0,,,,,,,,,
AFG,Nov 1991,SAR,12238879.0,,,,,,,,,
AFG,Dec 1991,SAR,12238879.0,,,,,,,,,
AFG,Jan 1992,SAR,13278974.0,,,,,,,,,
AFG,Feb 1992,SAR,13278974.0,,,,,,,,,
AFG,Mar 1992,SAR,13278974.0,,,,,,,,,
AFG,Apr 1992,SAR,13278974.0,,,,,,,,,
AFG,May 1992,SAR,13278974.0,,,,,,,,,
AFG,Jun 1992,SAR,13278974.0,,,,,,,,,
AFG,Jul 1992,SAR,13278974.0,,,,,,,,,
AFG,Aug 1992,SAR,13278974.0,,,,,,,,,
AFG,Sep 1992,SAR,13278974.0,,,,,,,,,
AFG,Oct 1992,SAR,13278974.0,,,,,,,,,
AFG,Nov 1992,SAR,13278974.0,,,,,,,,,
AFG,Dec 1992,SAR,13278974.0,,,,,,,,,
AFG,Jan 1993,SAR,14943172.0,,,,,,,,,
AFG,Feb 1993,SAR,14943172.0,,,,,,,,,
AFG,Mar 1993,SAR,14943172.0,,,,,,,,,
AFG,Apr 1993,SAR,14943172.0,,,,,,,,,
AFG,May 1993,SAR,14943172.0,,,,,,,,,
AFG,Jun 1993,SAR,14943172.0,,,,,,,,,
AFG,Jul 1993,SAR,14943172.0,,,,,,,,,
AFG,Aug 1993,SAR,14943172.0,,,,,,,,,
AFG,Sep 1993,SAR,14943172.0,,,,,,,,,
AFG,Oct 1993,SAR,14943172.0,,,,,,,,,
AFG,Nov 1993,SAR,14943172.0,,,,,,,,,
AFG,Dec 1993,SAR,14943172.0,,,,,,,,,
AFG,Jan 1994,SAR,16250794.0,,,,,,,,,
AFG,Feb 1994,SAR,16250794.0,,,,,,,,,
AFG,Mar 1994,SAR,16250794.0,,,,,,,,,
AFG,Apr 1994,SAR,16250794.0,,,,,,,,,
AFG,May 1994,SAR,16250794.0,,,,,,,,,
AFG,Jun 1994,SAR,16250794.0,,,,,,,,,
AFG,Jul 1994,SAR,16250794.0,,,,,,,,,
AFG,Aug 1994,SAR,16250794.0,,,,,,,,,
AFG,Sep 1994,SAR,16250794.0,,,,,,,,,
AFG,Oct 1994,SAR,16250794.0,,,,,,,,,
AFG,Nov 1994,SAR,16250794.0,,,,,,,,,
AFG,Dec 1994,SAR,16250794.0,,,,,,,,,
AFG,Jan 1995,SAR,17065836.0,,,,,,,,,
AFG,Feb 1995,SAR,17065836.0,,,,,,,,,
AFG,Mar 1995,SAR,17065836.0,,,,,,,,,
AFG,Apr 1995,SAR,17065836.0,,,,,,,,,
AFG,May 1995,SAR,17065836.0,,,,,,,,,
AFG,Jun 1995,SAR,17065836.0,,,,,,,,,
AFG,Jul 1995,SAR,17065836.0,,,,,,,,,
AFG,Aug 1995,SAR,17065836.0,,,,,,,,,
AFG,Sep 1995,SAR,17065836.0,,,,,,,,,
AFG,Oct 1995,SAR,17065836.0,,,,,,,,,
AFG,Nov 1995,SAR,17065836.0,,,,,,,,,
AFG,Dec 1995,SAR,17065836.0,,,,,,,,,
AFG,Jan 1996,SAR,17763266.0,,,,,,,,,
AFG,Feb 1996,SAR,17763266.0,,,,,,,,,
AFG,Mar 1996,SAR,17763266.0,,,,,,,,,
AFG,Apr 1996,SAR,17763266.0,,,,,,,,,
AFG,May 1996,SAR,17763266.0,,,,,,,,,
AFG,Jun 1996,SAR,17763266.0,,,,,,,,,
AFG,Jul 1996,SAR,17763266.0,,,,,,,,,
AFG,Aug 1996,SAR,17763266.0,,,,,,,,,
AFG,Sep 1996,SAR,17763266.0,,,,,,,,,
AFG,Oct 1996,SAR,17763266.0,,,,,,,,,
AFG,Nov 1996,SAR,17763266.0,,,,,,,,,
AFG,Dec 1996,SAR,17763266.0,,,,,,,,,
AFG,Jan 1997,SAR,18452091.0,,,,,,,,,
AFG,Feb 1997,SAR,18452091.0,,,,,,,,,
AFG,Mar 1997,SAR,18452091.0,,,,,,,,,
AFG,Apr 1997,SAR,18452091.0,,,,,,,,,
AFG,May 1997,SAR,18452091.0,,,,,,,,,
AFG,Jun 1997,SAR,18452091.0,,,,,,,,,
AFG,Jul 1997,SAR,18452091.0,,,,,,,,,
AFG,Aug 1997,SAR,18452091.0,,,,,,,,,
AFG,Sep 1997,SAR,18452091.0,,,,,,,,,
AFG,Oct 1997,SAR,18452091.0,,,,,,,,,
AFG,Nov 1997,SAR,18452091.0,,,,,,,,,
AFG,Dec 1997,SAR,18452091.0,,,,,,,,,
AFG,Jan 1998,SAR,19159996.0,,,,,,,,,
AFG,Feb 1998,SAR,19159996.0,,,,,,,,,
AFG,Mar 1998,SAR,19159996.0,,,,,,,,,
AFG,Apr 1998,SAR,19159996.0,,,,,,,,,
AFG,May 1998,SAR,19159996.0,,,,,,,,,
AFG,Jun 1998,SAR,19159996.0,,,,,,,,,
AFG,Jul 1998,SAR,19159996.0,,,,,,,,,
AFG,Aug 1998,SAR,19159996.0,,,,,,,,,
AFG,Sep 1998,SAR,19159996.0,,,,,,,,,
AFG,Oct 1998,SAR,19159996.0,,,,,,,,,
AFG,Nov 1998,SAR,19159996.0,,,,,,,,,
AFG,Dec 1998,SAR,19159996.0,,,,,,,,,
AFG,Jan 1999,SAR,19887785.0,,,,,,,,,
AFG,Feb 1999,SAR,19887785.0,,,,,,,,,
AFG,Mar 1999,SAR,19887785.0,,,,,,,,,
AFG,Apr 1999,SAR,19887785.0,,,,,,,,,
AFG,May 1999,SAR,19887785.0,,,,,,,,,
AFG,Jun 1999,SAR,19887785.0,,,,,,,,,
AFG,Jul 1999,SAR,19887785.0,,,,,,,,,
AFG,Aug 1999,SAR,19887785.0,,,,,,,,,
AFG,Sep 1999,SAR,19887785.0,,,,,,,,,
AFG,Oct 1999,SAR,19887785.0,,,,,,,,,
AFG,Nov 1999,SAR,19887785.0,,,,,,,,,
AFG,Dec 1999,SAR,19887785.0,,,,,,,,,
AFG,Jan 2000,SAR,20130327.0,17.0,47.0,13.0,,11.0,2.0,37.0,2.0,8.0
AFG,Feb 2000,SAR,20130327.0,5.0,44.0,13.0,,14.0,1.0,30.0,4.0,3.0
AFG,Mar 2000,SAR,20130327.0,13.0,22.0,3.0,,5.0,,57.0,,6.0
AFG,Apr 2000,SAR,20130327.0,5.0,41.0,4.0,1.0,6.0,3.0,13.0,4.0,5.0
AFG,May 2000,SAR,20130327.0,3.0,28.0,4.0,4.0,8.0,,31.0,1.0,1.0
AFG,Jun 2000,SAR,20130327.0,5.0,41.0,5.0,,10.0,,18.0,1.0,8.0
AFG,Jul 2000,SAR,20130327.0,7.0,33.0,9.0,2.0,16.0,,43.0,5.0,6.0
AFG,Aug 2000,SAR,20130327.0,14.0,64.0,10.0,,10.0,4.0,65.0,3.0,5.0
AFG,Sep 2000,SAR,20130327.0,21.0,102.0,20.0,,13.0,,52.0,4.0,6.0
AFG,Oct 2000,SAR,20130327.0,10.0,78.0,12.0,,15.0,3.0,42.0,3.0,1.0
AFG,Nov 2000,SAR,20130327.0,3.0,47.0,8.0,3.0,26.0,,30.0,5.0,
AFG,Dec 2000,SAR,20130327.0,12.0,46.0,13.0,,9.0,1.0,47.0,1.0,22.0
AFG,Jan 2001,SAR,20284307.0,17.0,79.0,8.0,,18.0,,49.0,4.0,
AFG,Feb 2001,SAR,20284307.0,18.0,110.0,8.0,1.0,28.0,,56.0,5.0,2.0
AFG,Mar 2001,SAR,20284307.0,45.0,126.0,11.0,,43.0,,88.0,5.0,4.0
AFG,Apr 2001,SAR,20284307.0,8.0,120.0,13.0,1.0,19.0,3.0,42.0,8.0,
AFG,May 2001,SAR,20284307.0,5.0,163.0,1.0,,20.0,,37.0,8.0,3.0
AFG,Jun 2001,SAR,20284307.0,6.0,26.0,11.0,,2.0,1.0,20.0,3.0,
AFG,Jul 2001,SAR,20284307.0,15.0,13.0,7.0,1.0,11.0,3.0,13.0,5.0,2.0
AFG,Aug 2001,SAR,20284307.0,14.0,262.0,5.0,,55.0,5.0,123.0,10.0,15.0
AFG,Sep 2001,SAR,20284307.0,122.0,579.0,67.0,4.0,107.0,17.0,422.0,35.0,15.0
AFG,Oct 2001,SAR,20284307.0,95.0,569.0,124.0,17.0,125.0,12.0,930.0,76.0,49.0
AFG,Nov 2001,SAR,20284307.0,199.0,930.0,176.0,39.0,255.0,36.0,1250.0,74.0,176.0
AFG,Dec 2001,SAR,20284307.0,90.0,1187.0,214.0,33.0,312.0,62.0,842.0,75.0,71.0
AFG,Jan 2002,SAR,21378117.0,48.0,1161.0,169.0,18.0,304.0,33.0,397.0,62.0,67.0
AFG,Feb 2002,SAR,21378117.0,52.0,617.0,94.0,8.0,214.0,11.0,287.0,50.0,41.0
AFG,Mar 2002,SAR,21378117.0,52.0,425.0,68.0,38.0,102.0,22.0,385.0,52.0,27.0
AFG,Apr 2002,SAR,21378117.0,25.0,511.0,69.0,7.0,158.0,10.0,166.0,39.0,10.0
AFG,May 2002,SAR,21378117.0,37.0,379.0,74.0,4.0,121.0,10.0,153.0,16.0,16.0
AFG,Jun 2002,SAR,21378117.0,42.0,237.0,110.0,7.0,63.0,11.0,192.0,20.0,17.0
AFG,Jul 2002,SAR,21378117.0,40.0,332.0,51.0,,58.0,14.0,187.0,27.0,13.0
AFG,Aug 2002,SAR,21378117.0,29.0,606.0,92.0,2.0,85.0,11.0,202.0,15.0,4.0
AFG,Sep 2002,SAR,21378117.0,23.0,438.0,80.0,8.0,99.0,6.0,196.0,22.0,10.0
AFG,Oct 2002,SAR,21378117.0,37.0,327.0,68.0,5.0,79.0,2.0,133.0,17.0,18.0
AFG,Nov 2002,SAR,21378117.0,41.0,355.0,62.0,3.0,92.0,7.0,106.0,8.0,24.0
AFG,Dec 2002,SAR,21378117.0,34.0,275.0,137.0,4.0,115.0,13.0,158.0,18.0,9.0
AFG,Jan 2003,SAR,22733049.0,26.0,227.0,55.0,9.0,47.0,8.0,140.0,10.0,6.0
AFG,Feb 2003,SAR,22733049.0,29.0,159.0,45.0,10.0,59.0,4.0,137.0,17.0,6.0
AFG,Mar 2003,SAR,22733049.0,41.0,334.0,70.0,4.0,80.0,8.0,175.0,17.0,12.0
AFG,Apr 2003,SAR,22733049.0,35.0,214.0,74.0,4.0,59.0,2.0,168.0,15.0,5.0
AFG,May 2003,SAR,22733049.0,38.0,393.0,95.0,14.0,80.0,10.0,173.0,19.0,13.0
AFG,Jun 2003,SAR,22733049.0,68.0,316.0,89.0,1.0,89.0,9.0,166.0,38.0,23.0
AFG,Jul 2003,SAR,22733049.0,46.0,397.0,61.0,5.0,75.0,6.0,244.0,27.0,7.0
AFG,Aug 2003,SAR,22733049.0,62.0,363.0,105.0,16.0,112.0,18.0,309.0,30.0,22.0
AFG,Sep 2003,SAR,22733049.0,91.0,496.0,72.0,7.0,93.0,6.0,326.0,47.0,22.0
AFG,Oct 2003,SAR,22733049.0,90.0,484.0,104.0,12.0,83.0,12.0,271.0,46.0,44.0
AFG,Nov 2003,SAR,22733049.0,47.0,305.0,66.0,3.0,60.0,22.0,188.0,23.0,24.0
AFG,Dec 2003,SAR,22733049.0,91.0,376.0,76.0,5.0,103.0,11.0,241.0,31.0,30.0
AFG,Jan 2004,SAR,23560654.0,64.0,345.0,80.0,2.0,93.0,3.0,177.0,38.0,46.0
AFG,Feb 2004,SAR,23560654.0,64.0,407.0,59.0,9.0,72.0,9.0,191.0,21.0,15.0
AFG,Mar 2004,SAR,23560654.0,63.0,394.0,86.0,5.0,61.0,14.0,254.0,25.0,13.0
AFG,Apr 2004,SAR,23560654.0,71.0,369.0,112.0,2.0,64.0,8.0,237.0,25.0,28.0
AFG,May 2004,SAR,23560654.0,70.0,279.0,83.0,14.0,84.0,14.0,204.0,31.0,21.0
AFG,Jun 2004,SAR,23560654.0,69.0,380.0,68.0,10.0,65.0,6.0,297.0,24.0,17.0
AFG,Jul 2004,SAR,23560654.0,49.0,282.0,115.0,12.0,53.0,11.0,228.0,15.0,24.0
AFG,Aug 2004,SAR,23560654.0,52.0,345.0,72.0,11.0,71.0,17.0,263.0,32.0,9.0
AFG,Sep 2004,SAR,23560654.0,73.0,351.0,71.0,8.0,71.0,9.0,231.0,28.0,34.0
AFG,Oct 2004,SAR,23560654.0,71.0,294.0,117.0,12.0,57.0,16.0,246.0,26.0,35.0
AFG,Nov 2004,SAR,23560654.0,53.0,303.0,93.0,5.0,59.0,22.0,205.0,13.0,47.0
AFG,Dec 2004,SAR,23560654.0,76.0,210.0,55.0,1.0,29.0,14.0,170.0,9.0,3.0
AFG,Jan 2005,SAR,24404567.0,36.0,153.0,45.0,6.0,59.0,7.0,144.0,14.0,20.0
AFG,Feb 2005,SAR,24404567.0,42.0,337.0,50.0,1.0,96.0,20.0,176.0,19.0,13.0
AFG,Mar 2005,SAR,24404567.0,42.0,442.0,56.0,2.0,62.0,8.0,183.0,13.0,16.0
AFG,Apr 2005,SAR,24404567.0,41.0,355.0,62.0,11.0,59.0,1.0,227.0,16.0,26.0
AFG,May 2005,SAR,24404567.0,97.0,211.0,69.0,10.0,55.0,11.0,259.0,21.0,33.0
AFG,Jun 2005,SAR,24404567.0,49.0,183.0,53.0,9.0,24.0,5.0,285.0,19.0,26.0
AFG,Jul 2005,SAR,24404567.0,50.0,206.0,48.0,12.0,49.0,21.0,230.0,14.0,29.0
AFG,Aug 2005,SAR,24404567.0,42.0,451.0,36.0,6.0,76.0,11.0,242.0,20.0,32.0
AFG,Sep 2005,SAR,24404567.0,85.0,267.0,54.0,7.0,64.0,14.0,282.0,21.0,28.0
AFG,Oct 2005,SAR,24404567.0,35.0,248.0,42.0,9.0,83.0,22.0,195.0,16.0,12.0
AFG,Nov 2005,SAR,24404567.0,38.0,187.0,46.0,11.0,33.0,1.0,184.0,25.0,29.0
AFG,Dec 2005,SAR,24404567.0,30.0,246.0,63.0,8.0,60.0,10.0,238.0,16.0,30.0
AFG,Jan 2006,SAR,25424094.0,37.0,133.0,39.0,1.0,63.0,5.0,183.0,17.0,15.0
AFG,Feb 2006,SAR,25424094.0,43.0,169.0,29.0,9.0,58.0,13.0,201.0,18.0,16.0
AFG,Mar 2006,SAR,25424094.0,46.0,464.0,65.0,11.0,51.0,23.0,225.0,7.0,37.0
AFG,Apr 2006,SAR,25424094.0,41.0,282.0,56.0,15.0,58.0,17.0,266.0,20.0,8.0
AFG,May 2006,SAR,25424094.0,51.0,208.0,59.0,7.0,82.0,22.0,324.0,16.0,12.0
AFG,Jun 2006,SAR,25424094.0,50.0,208.0,42.0,12.0,65.0,5.0,283.0,11.0,15.0
AFG,Jul 2006,SAR,25424094.0,29.0,322.0,43.0,14.0,62.0,9.0,314.0,12.0,9.0
AFG,Aug 2006,SAR,25424094.0,52.0,257.0,43.0,6.0,72.0,9.0,268.0,16.0,9.0
AFG,Sep 2006,SAR,25424094.0,52.0,331.0,77.0,17.0,69.0,8.0,499.0,11.0,10.0
AFG,Oct 2006,SAR,25424094.0,42.0,192.0,59.0,13.0,46.0,17.0,313.0,17.0,18.0
AFG,Nov 2006,SAR,25424094.0,59.0,306.0,49.0,17.0,97.0,8.0,286.0,19.0,12.0
AFG,Dec 2006,SAR,25424094.0,46.0,233.0,41.0,27.0,66.0,2.0,263.0,14.0,10.0
AFG,Jan 2007,SAR,25909852.0,40.0,499.0,62.0,16.0,111.0,11.0,274.0,9.0,16.0
AFG,Feb 2007,SAR,25909852.0,66.0,331.0,49.0,9.0,100.0,5.0,285.0,18.0,10.0
AFG,Mar 2007,SAR,25909852.0,40.0,397.0,54.0,26.0,69.0,9.0,329.0,21.0,52.0
AFG,Apr 2007,SAR,25909852.0,88.0,251.0,44.0,7.0,48.0,3.0,359.0,25.0,53.0
AFG,May 2007,SAR,25909852.0,70.0,306.0,74.0,12.0,63.0,16.0,356.0,33.0,35.0
AFG,Jun 2007,SAR,25909852.0,66.0,277.0,46.0,6.0,61.0,11.0,288.0,29.0,31.0
AFG,Jul 2007,SAR,25909852.0,57.0,540.0,73.0,19.0,119.0,9.0,443.0,15.0,44.0
AFG,Aug 2007,SAR,25909852.0,90.0,748.0,130.0,6.0,323.0,10.0,457.0,41.0,156.0
AFG,Sep 2007,SAR,25909852.0,53.0,217.0,61.0,12.0,90.0,10.0,296.0,19.0,30.0
AFG,Oct 2007,SAR,25909852.0,70.0,223.0,40.0,22.0,67.0,14.0,237.0,23.0,12.0
AFG,Nov 2007,SAR,25909852.0,43.0,198.0,49.0,18.0,44.0,9.0,293.0,11.0,14.0
AFG,Dec 2007,SAR,25909852.0,57.0,734.0,68.0,18.0,66.0,14.0,270.0,15.0,13.0
AFG,Jan 2008,SAR,26482622.0,57.0,196.0,63.0,16.0,35.0,12.0,212.0,28.0,8.0
AFG,Feb 2008,SAR,26482622.0,42.0,318.0,43.0,6.0,41.0,10.0,226.0,30.0,10.0
AFG,Mar 2008,SAR,26482622.0,57.0,268.0,38.0,13.0,56.0,12.0,267.0,24.0,6.0
AFG,Apr 2008,SAR,26482622.0,56.0,349.0,50.0,13.0,63.0,8.0,323.0,16.0,11.0
AFG,May 2008,SAR,26482622.0,33.0,321.0,54.0,10.0,45.0,12.0,326.0,17.0,19.0
AFG,Jun 2008,SAR,26482622.0,45.0,252.0,58.0,36.0,41.0,22.0,393.0,10.0,34.0
AFG,Jul 2008,SAR,26482622.0,40.0,600.0,65.0,9.0,52.0,19.0,377.0,12.0,22.0
AFG,Aug 2008,SAR,26482622.0,33.0,435.0,71.0,19.0,94.0,20.0,371.0,16.0,16.0
AFG,Sep 2008,SAR,26482622.0,54.0,180.0,64.0,14.0,83.0,18.0,284.0,19.0,31.0
AFG,Oct 2008,SAR,26482622.0,43.0,244.0,38.0,11.0,69.0,14.0,299.0,17.0,21.0
AFG,Nov 2008,SAR,26482622.0,76.0,266.0,62.0,17.0,58.0,12.0,270.0,12.0,12.0
AFG,Dec 2008,SAR,26482622.0,46.0,501.0,88.0,8.0,69.0,7.0,224.0,18.0,13.0
AFG,Jan 2009,SAR,27466101.0,46.0,449.0,73.0,5.0,56.0,12.0,258.0,17.0,5.0
AFG,Feb 2009,SAR,27466101.0,63.0,480.0,90.0,7.0,82.0,13.0,249.0,17.0,12.0
AFG,Mar 2009,SAR,27466101.0,87.0,269.0,136.0,18.0,73.0,5.0,363.0,32.0,12.0
AFG,Apr 2009,SAR,27466101.0,39.0,489.0,66.0,28.0,101.0,5.0,305.0,20.0,11.0
AFG,May 2009,SAR,27466101.0,55.0,274.0,79.0,19.0,54.0,17.0,292.0,19.0,2.0
AFG,Jun 2009,SAR,27466101.0,65.0,292.0,59.0,25.0,51.0,4.0,298.0,19.0,9.0
AFG,Jul 2009,SAR,27466101.0,66.0,286.0,84.0,29.0,52.0,4.0,318.0,25.0,17.0
AFG,Aug 2009,SAR,27466101.0,118.0,293.0,72.0,16.0,40.0,8.0,368.0,8.0,6.0
AFG,Sep 2009,SAR,27466101.0,68.0,144.0,46.0,11.0,23.0,12.0,297.0,16.0,16.0
AFG,Oct 2009,SAR,27466101.0,69.0,387.0,85.0,15.0,61.0,17.0,397.0,26.0,25.0
AFG,Nov 2009,SAR,27466101.0,98.0,391.0,112.0,11.0,90.0,12.0,376.0,10.0,8.0
AFG,Dec 2009,SAR,27466101.0,63.0,430.0,48.0,12.0,72.0,10.0,346.0,22.0,24.0
AFG,Jan 2010,SAR,28284089.0,48.0,243.0,69.0,6.0,54.0,9.0,339.0,23.0,7.0
AFG,Feb 2010,SAR,28284089.0,82.0,195.0,56.0,13.0,56.0,17.0,400.0,13.0,16.0
AFG,Mar 2010,SAR,28284089.0,82.0,953.0,68.0,8.0,113.0,12.0,350.0,12.0,14.0
AFG,Apr 2010,SAR,28284089.0,76.0,422.0,84.0,8.0,54.0,16.0,418.0,23.0,26.0
AFG,May 2010,SAR,28284089.0,43.0,376.0,71.0,7.0,90.0,19.0,382.0,28.0,9.0
AFG,Jun 2010,SAR,28284089.0,95.0,492.0,86.0,17.0,91.0,12.0,430.0,17.0,31.0
AFG,Jul 2010,SAR,28284089.0,63.0,525.0,130.0,26.0,110.0,7.0,477.0,12.0,21.0
AFG,Aug 2010,SAR,28284089.0,67.0,298.0,63.0,11.0,76.0,7.0,367.0,12.0,17.0
AFG,Sep 2010,SAR,28284089.0,103.0,249.0,99.0,15.0,60.0,7.0,349.0,15.0,17.0
AFG,Oct 2010,SAR,28284089.0,74.0,366.0,69.0,10.0,43.0,6.0,455.0,33.0,15.0
AFG,Nov 2010,SAR,28284089.0,66.0,222.0,58.0,11.0,63.0,19.0,314.0,10.0,13.0
AFG,Dec 2010,SAR,28284089.0,47.0,600.0,100.0,29.0,74.0,21.0,365.0,20.0,18.0
AFG,Jan 2011,SAR,29347708.0,84.0,497.0,100.0,19.0,96.0,20.0,342.0,8.0,20.0
AFG,Feb 2011,SAR,29347708.0,45.0,189.0,98.0,6.0,46.0,10.0,270.0,9.0,25.0
AFG,Mar 2011,SAR,29347708.0,137.0,401.0,86.0,6.0,64.0,3.0,435.0,23.0,21.0
AFG,Apr 2011,SAR,29347708.0,59.0,285.0,52.0,4.0,40.0,8.0,361.0,14.0,25.0
AFG,May 2011,SAR,29347708.0,74.0,435.0,64.0,7.0,42.0,5.0,451.0,6.0,12.0
AFG,Jun 2011,SAR,29347708.0,70.0,451.0,88.0,4.0,86.0,4.0,394.0,12.0,35.0
AFG,Jul 2011,SAR,29347708.0,57.0,496.0,82.0,9.0,88.0,12.0,407.0,16.0,28.0
AFG,Aug 2011,SAR,29347708.0,69.0,158.0,63.0,39.0,43.0,9.0,377.0,14.0,23.0
AFG,Sep 2011,SAR,29347708.0,94.0,283.0,85.0,27.0,74.0,6.0,461.0,11.0,11.0
AFG,Oct 2011,SAR,29347708.0,83.0,429.0,104.0,24.0,140.0,13.0,360.0,32.0,14.0
AFG,Nov 2011,SAR,29347708.0,68.0,263.0,89.0,25.0,77.0,12.0,314.0,22.0,16.0
AFG,Dec 2011,SAR,29347708.0,102.0,286.0,71.0,16.0,97.0,8.0,306.0,19.0,12.0
AFG,Jan 2012,SAR,30560034.0,49.0,336.0,65.0,12.0,121.0,8.0,311.0,18.0,21.0
AFG,Feb 2012,SAR,30560034.0,101.0,354.0,80.0,34.0,65.0,14.0,232.0,14.0,13.0
AFG,Mar 2012,SAR,30560034.0,111.0,405.0,127.0,5.0,81.0,11.0,354.0,13.0,17.0
AFG,Apr 2012,SAR,30560034.0,67.0,359.0,138.0,21.0,66.0,7.0,379.0,33.0,18.0
AFG,May 2012,SAR,30560034.0,71.0,615.0,277.0,16.0,80.0,9.0,344.0,33.0,23.0
AFG,Jun 2012,SAR,30560034.0,99.0,337.0,89.0,20.0,82.0,3.0,357.0,35.0,16.0
AFG,Jul 2012,SAR,30560034.0,111.0,414.0,81.0,5.0,94.0,6.0,327.0,19.0,17.0
AFG,Aug 2012,SAR,30560034.0,127.0,258.0,74.0,22.0,55.0,9.0,349.0,12.0,14.0
AFG,Sep 2012,SAR,30560034.0,109.0,281.0,102.0,31.0,48.0,5.0,342.0,19.0,33.0
AFG,Oct 2012,SAR,30560034.0,105.0,332.0,69.0,28.0,62.0,6.0,377.0,9.0,14.0
AFG,Nov 2012,SAR,30560034.0,104.0,324.0,103.0,14.0,73.0,8.0,329.0,9.0,35.0
AFG,Dec 2012,SAR,30560034.0,87.0,302.0,70.0,8.0,94.0,11.0,320.0,12.0,18.0
AFG,Jan 2013,SAR,31622704.0,86.0,311.0,89.0,7.0,107.0,12.0,347.0,8.0,57.0
AFG,Feb 2013,SAR,31622704.0,79.0,298.0,78.0,11.0,82.0,13.0,299.0,17.0,22.0
AFG,Mar 2013,SAR,31622704.0,100.0,521.0,112.0,7.0,116.0,4.0,434.0,16.0,24.0
AFG,Apr 2013,SAR,31622704.0,83.0,307.0,74.0,6.0,140.0,10.0,354.0,11.0,20.0
AFG,May 2013,SAR,31622704.0,108.0,299.0,110.0,10.0,72.0,13.0,486.0,26.0,25.0
AFG,Jun 2013,SAR,31622704.0,135.0,377.0,94.0,19.0,99.0,6.0,450.0,23.0,21.0
AFG,Jul 2013,SAR,31622704.0,102.0,373.0,72.0,3.0,81.0,4.0,410.0,17.0,21.0
AFG,Aug 2013,SAR,31622704.0,90.0,190.0,86.0,13.0,99.0,2.0,344.0,14.0,15.0
AFG,Sep 2013,SAR,31622704.0,74.0,158.0,74.0,15.0,59.0,2.0,334.0,8.0,41.0
AFG,Oct 2013,SAR,31622704.0,80.0,285.0,74.0,20.0,86.0,3.0,288.0,10.0,15.0
AFG,Nov 2013,SAR,31622704.0,70.0,255.0,63.0,17.0,98.0,6.0,262.0,9.0,27.0
AFG,Dec 2013,SAR,31622704.0,58.0,308.0,93.0,17.0,102.0,9.0,259.0,33.0,16.0
AFG,Jan 2014,SAR,32792523.0,100.0,169.0,65.0,12.0,41.0,13.0,274.0,8.0,47.0
AFG,Feb 2014,SAR,32792523.0,89.0,180.0,83.0,20.0,58.0,4.0,206.0,19.0,40.0
AFG,Mar 2014,SAR,32792523.0,77.0,224.0,78.0,4.0,50.0,6.0,279.0,20.0,26.0
AFG,Apr 2014,SAR,32792523.0,120.0,128.0,114.0,10.0,35.0,8.0,232.0,6.0,16.0
AFG,May 2014,SAR,32792523.0,123.0,321.0,99.0,8.0,63.0,2.0,236.0,19.0,18.0
